Index,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
1,8/1/2017,213,0,0.023779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8/1/2017,213,15,0,0,0,0.211073387,0.105392678,0.010744753,0,0.000339283,0.120103536,0.004106491,0,0,0,0,0,0.016275035,0.015704498,0.004745061,0,0,0,0,0,0,0.037757943,0,0.107960199,0,0.025887667,0,0,0.109256173,0,0
3,8/1/2017,213,30,0,0,0,0.039764312,0.059278785,0.048314106,0,0.000797964,0.063964229,0.023944803,0,0,0,0,0.051774529,0,0.082871395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8/1/2017,213,45,-2.22E-16,0,0,0.139392514,0.140379757,0.024489335,0,0,0.080839267,0.025908737,0,0,0,0,0.120645684,0,0.01862275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109587525,0,0
5,8/1/2017,213,100,0,0,0,0.124869823,0.133197931,0,0,0,0.030070776,0,0,0,0,0,0.281748996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170253912,0,0
6,8/1/2017,213,115,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0.013867974,0,0,0.594925842,0,0,0,0,0,0,0.000886582,0,0,0,0,0,0,0,0,0,0.202472394,0,0
7,8/1/2017,213,130,0,0,0,0,0,0,0.017415348,0,0,0,0,0.018333726,0,0,0.623458785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224601917,0,0
8,8/1/2017,213,145,0,0,0.013781553,0,0,0,0.021071473,0,0,0,0,0.063063076,0,0,0.651991728,0,0,0,0,0,0,0.013245534,0,0,0,0,0,0,0,0,0,0.17079409,0,0
9,8/1/2017,213,200,0,0,0.0258666,0.264845421,0.263928415,0,0.119505698,0,0.137599015,0,0,0.068892193,0,0,0.680524671,0,0.041898555,0,0,0,0,0,0,0,0,0.023732314,0,0,0.06263294,0,0,0.100851982,0,0
10,8/1/2017,213,215,2.22E-16,0,0.049521494,0.285663987,0.285050127,0,0.079707813,0,0.293348536,0.003308234,0,0.032918357,0,0,0.709057613,0,0.027915683,0,0,0.044999749,0,0,0,0,0.015247031,0,0,0,0.062935044,0,0,0.031807319,0,0
11,8/1/2017,213,230,0,0,0.048094262,0.189228979,0.234916186,0,0.048988334,0,0.170952775,0,0,0.027166626,0,0,0.737590556,0,0.024551901,0,0,0.002811788,0,0,0,0,0.000370229,0,0,0,0.01812378,0,0,0.150578459,0,0
12,8/1/2017,213,245,2.22E-16,0,0,0.003430173,0.135095478,0,0.083245974,0,0.088200815,0,0,0.049266665,0,0,0.766123499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171514827,0,0
