"Date","DOY","Interval","VPD","LAON1","LAOS1","LAIN1","LAIS1","LAON2","LAOS2","LAON3","LAON4","LAOS4","LAON5","LAON6","LAOS6","LAON7","LAON8","LAOS8","LAON9","LB0N10","LBOS10","LBIN10","LBIS10","LBON11","LBOS11","LBON12","LBOS12","LBON13","LBON14","LBOS14","LBON15","LBON16","LBOS16","LBON17","LBOS17"
2017-06-01,152,"Night",1.772267,24.2459709442503,19.2615239499768,18.5658884529396,15.902264764164,26.1295049199101,39.7967791939074,55.5142188094932,25.9996375580341,107.476668893078,0.806859634954298,39.503153464994,55.4635090643462,52.4010372187577,48.1645897266557,48.3018932828493,15.5579575603871,47.0713195493625,NA,14.4358880078056,NA,0,8.36507705267833,62.0753258460524,20.03907019631,19.9091063081247,65.9735316523273,17.0699328086777,52.6317946930423,42.8090008852479,36.3250366042466,NA,36.8220446015959
2017-06-02,153,"Night",2.596233,25.0422248436786,16.9634826685367,19.2255010108461,15.8229362301513,22.3977726383817,36.7547930486528,55.6411328754471,32.2386977824718,222.811426811469,22.8940436862282,53.9990238610009,56.2979925889335,61.7447346249989,48.1710245423729,48.9662273093907,19.5315992059841,62.1219628223081,NA,25.1125581360483,NA,0.16028427399291,8.13588458734068,71.7778058637006,24.0388804728337,47.2891133864592,51.5549799143422,22.4964871572683,53.3430124654098,43.8719432420547,37.9723629530407,NA,99.4774412982074
2017-06-03,154,"Night",2.595164,25.2637796216732,0.198225961287332,17.1873804266496,15.6346611646618,23.8296769332127,41.2558544705237,59.2583386770251,35.9214861854647,102.19247840797,2.28368921710378,67.1165425931326,58.0291202182856,67.0957797445494,56.4521827553687,59.7030755776433,16.6988327963302,61.5513617977754,NA,20.0272871907046,NA,0,7.3459424649061,74.0846003407839,25.2402413179421,26.6599068256039,60.5099719356658,24.2436492497958,57.96829431741,47.810071810962,43.8379982785648,NA,74.7554134234693
2017-06-04,155,"Night",0,46.339544221634,5.021514892341,5.55146399799905,3.08997446697319,2.20904263879271,8.7168339811373,51.4261953960171,41.2139888801962,14.6987575099962,0.0175697060611804,41.5422648610343,15.4717607173118,73.8428349928993,25.8045873515538,20.4668714421962,0.0261377057193545,39.3059256229776,NA,20.0301681604558,NA,7.12008050121756,0,34.2827502119428,24.1318380588206,4.80648153867455,25.7310414784393,11.2618715102229,16.8926091719156,29.3158970563892,23.5588121369643,NA,7.66326536861968
2017-06-05,156,"Night",-2.22e-16,5.96325555055754,2.41929568037964,0.123877007005832,1.76972188758383,2.16476669315913,1.57006532533694,6.77235029433262,0.162672643614858,30.9673783792044,0,6.91085455933177,0.0833638369339757,6.7663771440518,0.975774016373001,5.43077343832601,1.32992542614895,4.59278431920463,NA,4.4626508651228,NA,7.85681727006626,0,2.93632526330306,5.78528362308868,0,0.436184392405559,6.76558549546754,2.32507424510535,3.59358712061253,2.38088784455995,NA,18.4496286434133
2017-06-06,157,"Night",27.045791,67.0718216646288,17.315017401812,26.2492146204848,23.2584928955983,95.5006253365878,102.998470438994,100.193831361608,52.3683995366234,267.52871857691,21.2356891132269,149.377950823226,148.172925187332,86.0474936443705,183.830663814148,170.136778095383,35.5541609019277,249.117397832169,NA,134.508187255688,NA,2.8040822953407,64.361511141761,330.056873991156,74.3617127093642,319.594295318212,198.32311744571,191.520503940884,243.375247775005,132.216332921854,140.173795516227,NA,252.952825110581
2017-06-07,158,"Night",10.408417,6.26027721408481,3.55471712746576,5.24471025665563,5.47673639729934,35.9397155618323,31.4027312818194,22.9650332236896,10.7663550844625,264.45061295776,8.6142053337194,28.1157734141762,44.5902874337548,25.1107975751904,91.4182408699444,63.4514254001736,4.52204189174955,88.6841006671364,NA,48.37347675345,NA,0,1.4785906121301,184.266567193684,37.8669620773249,230.089721247251,108.122333797743,71.419344095481,130.606688841648,47.6413961609903,49.2255817318271,NA,20.5687046138813
2017-06-08,159,"Night",2.409061,29.3993071862179,1.68237641582988,22.0603259715725,15.2068843014904,50.22661549841,43.3214754472273,52.9751221092891,29.1543149857439,75.785218898745,17.530324058182,44.3581223526739,57.0906940818509,39.4630085804036,66.1482540752404,47.197771069114,9.65668142607644,49.4867279943535,NA,9.56828060345169,NA,0,7.12875985031513,69.3247331009665,22.6124865856989,69.3860909867779,63.835535998726,17.7226179986624,79.5354308699993,42.370580746446,42.5776265559282,NA,30.2383459465819
2017-06-09,160,"Night",1.76662,40.9867821202914,55.0983105491293,31.4936080194193,30.9395099434249,46.3962293243908,69.995703925879,87.2622316613766,74.9625098204367,34.2209700868255,4.90746713855129,64.6175273453201,57.6140555998004,77.5178616062169,63.3265198545887,49.1169516844587,12.3237833794864,104.375913909101,0,62.8778351881227,0,7.90279846223926,17.8336170869563,112.348233438454,57.0999804857161,29.8279031384219,70.4791849860233,29.9984069080897,63.5261266082876,56.6852713609462,47.4277467512453,NA,17.1217108950712
2017-06-10,161,"Night",1.791901,32.6281169082132,22.9923655291418,21.5795774429797,7.99662009584183,38.9423043786868,58.1553028420901,84.1277223144643,50.1313461022894,129.683512411482,4.40414942961951,66.4209167071533,79.1888120033978,72.9881236840545,81.0687673853981,67.8457221663207,9.22956816094719,81.5942650075119,88.6544832270383,15.5355754722492,10.683049301981,0.557269312797424,15.3455554558196,95.0344580319584,31.7384981126634,36.7824429951656,101.463841270788,23.6241763239648,92.9445270679302,71.9168372612712,67.9334844441892,NA,54.9705194074309
2017-06-11,162,"Night",2.506282,42.6019147280292,34.2172476430709,21.6924810554379,11.223339541379,49.0277743836218,61.7183270126326,76.0876111148894,48.4270098038314,131.824432706741,10.826823108646,63.1764800282208,75.3567477504552,72.7741744769953,75.1573240656036,65.131491367901,14.9467092451908,74.9352002450859,86.0392774167095,21.4885855568394,17.0779810690913,3.51542571003118,23.9494730472991,106.097451953432,38.1568205985827,48.0708952243029,93.4324473319242,32.4511442575296,87.4820015456108,64.1857489072215,62.1972008786371,NA,54.6121448512666
2017-06-12,163,"Night",0.784814,35.9325904180506,23.9118094136604,29.5359923134772,13.2262031610051,57.7469430051641,61.4958937708963,69.6568887357112,55.9346275639036,12.9398158722369,8.37154862747379,46.4409183443888,65.6601425228847,59.2488062673502,82.8198987875005,64.9600030265517,10.9553070257524,46.9914862362403,55.1727559156842,8.74769914878109,5.23840963487857,0.751478276438823,14.4209452002066,90.336132956015,31.3401177434711,35.7375415004141,105.654644436974,17.0581415440011,82.2050188483678,66.4346559292503,63.6613210221198,NA,56.2399846277737
2017-06-13,164,"Night",0.048436,53.7768085577557,31.7408246635703,20.5083124839364,12.1238636651705,51.1944871296193,54.6878251796596,82.9701658037607,54.2592494618298,104.646766355824,5.19938200302116,47.3995251724347,47.2726273009001,89.6606419387529,76.0043973216535,55.6270897168183,23.2457197078324,84.6568137493794,55.4828959151635,27.4642834199812,19.5176671503492,6.97322278008199,15.7736897840484,99.1233810650589,51.8355992506153,65.4501090640087,85.6324455023306,46.9820911711205,88.7814168504284,57.8714069346604,55.9672530098043,NA,65.9189810556384
