"Date","DOY","Interval","VPD","LCON1","LCOS1","LCIN1","LCIS1","LCOS2","LCON2","LCON3","LCON4","LCOS4","LCON5","LCON6","LCOS6","LCON7","LCON8","LCOS8","LCON9","HOON10","HOOS10","HOIN10","HOIS10","HOON11","HOOS11","HOON12","HOOS12","HOON13","HOON14","HOOS14","HOON15","HOOS16","HOON16","HOOS17","HOON17"
2017-06-01,152,"Night",1.772267,NA,50.3521949373457,34.6261504530081,25.9446293729779,NA,77.921038154189,32.6681317655291,35.370639772141,52.1064281281838,20.2389282700112,19.6402638243619,33.3108176277387,35.4450087640076,2.99652080545174,89.6113063681398,18.6647552296457,60.055686339898,67.171865920554,31.4480083296248,17.604948660425,16.9762350625974,24.6459311655358,38.1239322830744,37.4795826152513,26.1628782046223,30.9878755070462,40.3322302577647,30.1280982660247,36.1232900526598,27.1144375523624,56.2197174770065,24.3736999423127
2017-06-02,153,"Night",2.596233,NA,37.765102759972,28.6439392927626,14.4925023553693,NA,64.5404022562727,19.2229003468132,33.423107709526,50.214557973446,21.8844739794342,20.444558300193,32.7108458225502,25.7961513757515,4.61840319512142,91.1066271722336,14.766187335654,62.532629259026,64.6314264948193,30.2931971640943,14.8003963403988,15.6720317581601,18.791448006594,61.3321308827765,52.4894143704693,15.2974874613608,41.6118135831933,32.1987434962187,33.1276645926618,30.3061567273537,17.3781580832652,51.5847859857864,27.2212850643805
2017-06-03,154,"Night",2.595164,NA,125.789419579034,107.784452515282,82.6821967499262,NA,157.388219476065,93.6092042873746,37.0895477265665,56.9971830597685,25.0055744260489,25.4803614569308,38.0665114469482,28.5162764747857,6.61737512021992,104.170269726018,19.5558629490818,82.54750425606,67.1019061660751,33.5694302953559,15.7745799230042,21.687480158425,23.0951913526395,92.911761814764,51.5690112416796,16.2540423702019,54.0634845721641,33.2095603203423,73.8202064174521,28.6626436873248,20.8639126501201,59.0501166845728,39.1819589162759
2017-06-04,155,"Night",-2.22e-16,NA,36.0404353746072,27.6090289523164,25.03663849321,NA,42.5041835339941,31.3225048665177,2.69243764892508,7.99271816982989,19.6360770646927,23.1892369660186,18.4588650151753,13.6325636934624,9.6323721201841,71.9099102189427,17.8608589231252,59.2904141502158,20.9557868232837,12.8826783797215,0.291406096174129,20.3217768746312,19.3970330632407,60.0856306586314,53.7473967726116,2.24712698336583,41.0769791024104,13.0745922508722,62.295545769327,21.3181263534264,17.0438122020795,37.5755083624951,27.8590656263535
2017-06-05,156,"Night",0,NA,0.68724949749164,0.0898736879687797,0.788424114758649,NA,7.22013584687607,2.82401118528134,7.10620357123775,14.7560725060411,25.6293512732727,16.0984772637134,11.5284481182205,5.43725297756151,7.9955312628994,47.5833840145096,10.6129331517658,50.5593895441147,15.7936363900541,11.1180987580012,0.994025936000573,16.1805200225286,15.1082352626589,18.830991885175,31.1163673631361,2.59508274221124,28.530852492342,8.81651141281334,109.057007043982,14.239379661042,11.7028820695686,29.5577314290451,15.7652944290548
2017-06-06,157,"Night",16.9442,NA,101.545779339083,38.093451590946,26.7395887970514,NA,144.11246431514,60.5749134474068,66.4565724169429,122.549823203746,42.2223560223454,60.1062429137469,118.601764274501,59.3622981831498,15.6491152693972,283.64301508002,34.0007078897193,114.401704866666,157.183696527606,66.0579415313088,38.9169576945451,46.104575272919,63.0745166923579,80.9388450155688,102.404837415157,44.1297084651353,88.4851765833454,103.549049082483,2.54541404647651,93.0835026492348,55.6077436095221,150.057253366907,65.3491985461683
2017-06-07,158,"Night",12.529351,NA,114.773479535027,93.8909212971068,99.5600080981919,NA,154.991311974605,95.3557274618736,13.3492000916944,24.4417924172812,5.63167797498013,6.40475408346163,31.8667933086241,7.19735548144005,1.02533157055409,121.244755071981,3.141421805038,30.0203007835566,46.8868034515156,24.6308782333195,8.3300635331954,5.08569971660682,19.2320462768055,39.326215763693,73.8301880656953,6.43480820101442,12.9196286174432,20.604997215809,0,14.9828693703722,4.36514669030375,58.2090485966016,8.62768798439317
2017-06-08,159,"Night",10.389718,NA,278.466134765581,221.676617601947,230.052228602635,NA,364.985294889818,231.115147643538,27.9667212038652,42.2942854155615,14.6433060065333,28.3938849163703,65.3765870378448,36.4454797027336,3.08514161490208,190.521013587317,20.659315250063,64.1373334744717,168.501112093075,57.8371354304621,26.7723141690787,20.0934688142796,43.554112114861,35.4931102288064,64.3035366435222,37.8458343384726,23.4975227238413,64.004808278619,18.7775736531152,39.2007340603168,17.8546977639044,133.23450392712,24.2094288610506
2017-06-09,160,"Night",1.76662,NA,26.6462034660546,16.4042917735978,6.54569758139668,NA,66.0568613213454,12.0055283773842,19.9173476593842,33.9144521409075,10.6270732376605,11.7973441887283,21.2599680351144,20.0437361933945,0.887130493280119,64.4481224542033,13.7194145435007,49.0204637225447,83.0746544334112,16.5645281623272,11.6383386103175,9.77808764126657,10.8557912107464,33.0193610819744,20.5497941052185,14.780077084933,25.1978561091688,23.6901373507213,20.0961111621868,12.511202757015,9.16258395095114,36.8039686591566,16.1598449055049
2017-06-10,161,"Night",1.791901,7.74310685487226,55.9320811484554,44.0718317662744,18.6657971899,55.3239509148846,93.2132975999096,27.6647219132769,51.0861375060921,61.8580832063397,28.9791313345164,28.8479430012512,42.8564227516266,43.8393929668329,6.83471283768032,100.416163540115,28.005354928238,79.3667008216488,78.0818079039565,37.7125030078896,19.6303029817424,18.6258435334178,21.9551719585697,53.5059087172364,32.4777275691935,20.3584010992536,46.1252753628722,32.6328720859277,169.861735514455,22.8277594086771,17.0747546414608,50.4033987186998,14.6159720936148
