"Index","Date","DOY","Time","VPD","PAR","LAON1","LAOS1","LAIN1","LAIS1","LAON2","LAOS2","LAON3","LAON4","LAOS4","LAON5","LAON6","LAOS6","LAON7","LAON8","LAOS8","LAON9","LB0N10","LBOS10","LBIN10","LBIS10","LBON11","LBOS11","LBON12","LBOS12","LBON13","LBON14","LBOS14","LBON15","LBON16","LBOS16","LBON17","LBOS17"
1847,2017-06-20,171,1215,1.346,1000,62.5168301414884,NA,20.9383082392905,16.6641271415929,56.6417159764906,63.7367728581636,48.8222595169652,49.9139256884282,48.0241056919773,36.7610546759801,58.6260099342082,57.8125884034097,35.0634868093283,76.3518509095683,60.0233524039881,47.5982032351637,51.852365129736,80.6385198652164,31.7947194413433,39.4071197270739,28.719103432409,41.1068043950567,67.33325280187,35.3712239568742,75.1634519379266,53.3000810651861,42.7786731513818,52.1571191116632,39.5285879690111,46.8530569764301,NA,50.1430143557371
1848,2017-06-20,171,1230,1.1632,1000,64.3444808477193,NA,21.598942898066,17.1506546623865,57.6770127719013,65.175624823928,49.1074678886292,51.7182794415774,49.2290860623611,35.3000732192397,61.3259148450939,59.1831774388719,35.704004995161,77.2937301320639,61.0052749153784,47.8129172276365,54.5463465066775,83.8106240811207,32.8879750595426,40.484896511749,31.4988068131662,44.1355357618709,68.2519692012144,36.8974129322324,74.164855834591,54.2263738120152,44.3472336598547,53.0733832994591,41.5031590731395,46.3542502944665,NA,52.3541957344321
1849,2017-06-20,171,1245,1.2794,1000,67.9314054901911,NA,22.4742804193183,17.2005722986352,60.2140831850481,67.9709659281987,51.9689597780134,52.5225114639163,48.3950328987466,35.5334546374853,61.9901723008394,60.6939879796197,35.3094029315748,81.4918063688572,63.1509604299366,51.0375834297899,55.7204692627877,86.8659338335129,33.721967166276,41.7906604899195,33.1033063517466,46.505260776326,69.4337546349578,38.0874626342866,76.5783514855895,57.100846108804,45.1959176918566,53.8537301238981,42.463342076717,46.6944605934752,NA,54.2440705728392
1850,2017-06-20,171,1300,1.2477,1000,68.12529291059,NA,22.7209662415286,17.4618076126169,60.8954508113775,67.704675798516,52.0780766498712,51.0300852022182,46.1358782153801,36.4475563550453,62.6596644435857,61.9979493297807,35.3980582610001,81.7565848915678,63.165268175418,50.7640322093419,53.9193814450334,85.8782878694922,33.7844138506123,42.355915613318,33.4643155273034,46.8198540362368,70.1839145269787,38.3111605160614,75.2897966685932,57.8471313605109,45.5345210613976,53.4689625624851,42.5865227881004,45.9201502863534,NA,54.7058321099868
1851,2017-06-20,171,1315,1.199,1000,68.0923115428296,NA,23.1070159050215,17.7248031470523,59.6229306605772,66.893837399891,51.9363584763612,50.1604530696132,42.7883453810974,35.7998606850736,63.0677274329634,61.9538819201108,34.1896851131991,79.5410130256113,62.1301868196071,51.2376123637998,53.4134978827616,81.1126628093856,33.1090674900246,41.1524088482545,33.8272139043914,45.8405260561551,69.4628845079754,37.4072395059799,72.0232248683173,57.8586465398711,45.2594460472052,51.8899709368176,41.8665073402704,43.7139255784477,NA,53.8259590843473
1852,2017-06-20,171,1330,1.3169,1000,65.823886288976,NA,23.0079677447084,17.1394524057773,59.502001958935,66.4510234558177,50.6217449873056,49.6626532017101,41.3433302856025,34.4623031990548,63.3448169935985,59.8675015433427,32.8108885171339,77.070884149405,61.3155667008328,50.0558378613748,51.1975948338782,78.8502374526505,33.0664395228342,40.6704436389602,32.3284353783888,44.3983616110264,68.811983387834,37.1433315866046,71.2560935837879,57.8714416880103,44.7980260852131,50.7652806743566,40.7638759031671,42.5792750109138,NA,52.4634638076402
1853,2017-06-20,171,1345,1.4351,1000,67.8760281395186,NA,23.9130934589587,18.1263309734669,58.2017398375124,67.6954514407202,50.6067717461725,51.2751341255184,40.0545643204312,33.5116586205338,63.8227772620323,60.6333154159961,33.2923696869639,76.7860875177171,62.627196731714,52.3617300908887,52.604193645422,78.7051693074074,33.9730416343817,42.3607426727876,33.7416239692236,45.006653772237,69.6827565085224,38.7177568598905,71.2760513914266,58.8595404001587,46.4143978961084,50.5830658145441,41.9773141481111,44.097839433335,NA,54.187191984144
1854,2017-06-20,171,1400,1.0366,1000,63.7302582599596,NA,23.2039880005126,17.239302663093,53.505524733223,64.1591848511769,48.364101856817,48.6810110579924,40.8693349246745,30.1470810418119,61.2586577662029,58.6965639559659,32.3926848909092,71.3878344893193,58.7568681882241,48.3913209777886,51.070078137846,75.0868580451024,32.8764674506657,40.6189533203711,30.5710650805839,40.5411423667325,66.0454871403267,36.9150523793852,63.8710013691695,53.5509187785563,44.7212091442854,46.6072141977411,38.9956042942936,41.1356061036695,NA,51.4090036926398
1855,2017-06-20,171,1415,0.98413,1000,56.722013511521,NA,21.0430307896348,15.9649421520151,48.032754553183,57.0663872388943,43.9410390291944,42.4959422185449,37.5015771993069,26.9624498797232,56.0611526366281,53.6720048629968,30.179917021984,64.1043982181513,52.6507002910184,42.7847182468691,45.2166847348454,68.7075760620807,30.227484466198,36.3736584053572,25.220454955313,35.1811599711933,59.9177261604397,32.612001384461,56.9311420328584,47.9215771970155,40.0139664938735,41.7076197598749,33.5393774766623,35.913313160925,NA,44.2425776074987
1856,2017-06-20,171,1430,1.1255,1000,53.7502335526217,NA,20.2269240634203,15.0097990603072,46.8813444457068,54.7932064668625,43.1586156225829,40.6955945211653,35.8945947122819,25.8877808015708,54.0406232933264,51.1375795436876,29.3340059888598,62.1068469506564,50.8077319124201,40.6057833449671,42.9250094270121,66.0769684117128,29.2720681503699,35.0215617953172,22.6501264617788,32.8212414517943,58.0583112699127,30.5324752166902,54.5868425080581,45.720526272564,37.236366223055,39.5142939474242,31.143032406232,33.9660947885608,NA,40.7806500539621
1857,2017-06-20,171,1445,0.86845,1000,51.2601248023204,NA,19.3835981855874,14.7806806819168,45.3413245638641,52.9387100839546,40.9976323264663,38.9849109653329,35.2849134235675,25.2215498384597,51.3927356709407,49.0379971483734,29.4162523051367,60.0955074526493,48.4061689821694,37.5558415517705,41.0372159009425,63.8788221386478,27.8922809162674,33.0480089999108,20.6774595483544,30.5960398650616,56.8928760252751,29.2957142437759,53.711116535222,44.9566153552382,35.9004440307609,38.8162669057826,29.8044038312576,31.8301723055981,NA,38.9944161194551
1858,2017-06-20,171,1500,1.1168,1000,51.2976496562148,NA,19.3565068612257,14.5917381062818,46.510173233122,53.7275197951192,41.8905911008026,39.5679015293848,35.6385703051413,25.082571123317,52.7802053289437,49.1992968010249,29.4985417959648,61.6326271155275,49.4165877135745,37.338872577919,41.2676623350967,65.1703912564351,28.4243295751131,33.8272139043914,20.5678125430016,30.3918133072957,57.6412103176587,30.100669209793,53.6757896298592,45.1189730901529,36.3548951550675,39.6405913475427,30.9472254408923,33.0906325098225,NA,39.272633960712
1859,2017-06-20,171,1515,0.88959,1000,52.6808708865929,NA,19.6058056979952,14.9522093714559,46.656363330976,54.7818083278911,43.5598088397421,41.8243670149352,36.7410791017728,24.5368185235696,55.084643061454,49.8604170602227,30.2626027837551,62.7453943702858,50.1766471798323,38.7438633805279,43.2215968038096,67.7613448839907,29.1876470856116,35.36655751123,22.1052035371612,31.8381788169978,59.6834122812213,31.4177787212433,54.6374704383837,47.2789367167225,37.9692035331225,41.3997979122009,32.9766089457452,34.9551997830037,NA,41.3685587143305
1860,2017-06-20,171,1530,1.039,1000,52.5953959584986,NA,20.1586650096786,15.1967538035331,47.9771598319662,55.6429801524432,43.6580919708471,42.4766230492535,35.1590177873854,25.5767602046113,54.20615026948,50.477038494651,29.6621212770742,64.2687844537255,50.6779020426143,41.1716135614533,43.5428258461941,68.6177302999728,29.2788238114343,34.780675911271,22.0251215601653,32.7533833788633,60.1767013185859,31.3470538517265,57.3983753949046,49.1844034393785,37.728169307881,43.3779129216325,34.4228354579725,36.1333919237215,NA,41.6582914044184
1861,2017-06-20,171,1545,1.237,1000,54.4463961618183,NA,20.4130177091482,15.8665239796419,48.9784654942564,57.3638828946585,44.4202769734924,43.2167514857746,36.5379142642384,25.436318824835,54.8109377896496,52.0755677338344,29.7445392532433,65.4858543233096,52.1771969688288,41.7978828873934,45.0518193560754,72.0912221392215,30.0214605301566,35.9261831565074,23.2341726283298,34.0483162100308,62.3468073361711,32.5591563275899,59.0778304306603,50.6828943462261,38.6999588530419,44.9895663091383,36.1052827204571,38.9623379672774,NA,43.5986317762784
1862,2017-06-20,171,1600,1.1424,1000,54.4843479375521,NA,20.4067042178107,15.9348020140416,47.6006701813823,57.3421673908674,44.2973337078265,43.1392402656778,36.956217240147,25.4352221981474,55.7191987863773,52.5036651131188,29.8270001056685,65.5054983984003,52.1884914006716,41.4202259336885,44.6980469872916,74.1112389764977,30.7096098054441,36.4768887354416,23.3927625432311,34.8911886661515,62.6817442911522,33.1747577577937,59.1510557168134,50.7765171187497,38.8364494558386,44.993227805867,36.7786818743518,40.6045861142178,NA,43.7539883693035
1863,2017-06-20,171,1615,1.1394,1000,52.2161019427737,NA,19.6246055472478,15.9016602144305,47.3294501013641,55.5782097127375,43.7309210728623,41.8821614889823,36.6811646085719,26.3826774528768,54.124006689937,51.9463892372045,29.9095037602615,64.3927786597141,51.3864789967968,41.0444136845251,44.0929758312674,73.6437410223227,29.9750850734132,35.9940574370403,22.5257209239708,34.3404449104454,62.0225777957718,32.5534132688863,57.7243295548944,49.3768410974671,38.7604783399549,45.0408323505984,36.0877165533581,39.2357547240877,NA,43.7673441630793
1864,2017-06-20,171,1630,1.0916,1000,53.6795744468011,NA,19.5327273435149,15.7471700726555,47.3935304115881,55.7141169350966,44.2158125850607,42.0471988425341,36.5226560875963,26.3528679109157,54.5501427672174,51.7007403411924,29.9909190825365,64.8094657790924,51.5792501099292,41.6691186415513,43.3270076772633,73.5727942265659,29.772774447435,35.970649797252,22.4121526112866,34.4878456702969,62.9416167135156,32.1083333605716,57.7409560988452,50.0882143790623,38.9385795676356,45.7780698232989,36.6400574407567,38.5908313584666,NA,43.8754327919392
1865,2017-06-20,171,1645,1.1268,1000,48.8197808121966,NA,18.3932289509804,14.8163438915832,44.9456327108232,52.2236325661861,41.3313177632937,38.1016583620802,34.3938204760749,23.2460328890995,51.1525821277791,48.1044277854957,27.2432210043443,59.9962984554822,47.8993475291504,38.0981093370705,41.5127765228784,70.4705926396667,27.7484171567703,33.4516158591482,20.3919741634923,32.0178525914497,59.5869045277215,30.2093618775394,54.3667135917063,46.9760692793133,36.8268709713561,42.8983958579944,33.6133154400419,35.5334546374853,NA,41.443059489292
1866,2017-06-20,171,1700,1.0138,1000,47.9277524482186,NA,17.2647920759426,14.0835970027242,42.5490784314256,49.9487743043906,41.1608107033858,36.8327485003957,35.4692459877081,21.1626822039358,50.1019133189955,46.0022516178699,27.0888957828427,58.223516048088,45.9299519833538,34.7969578672916,39.9877014296932,67.4161970092526,27.5857633152518,32.3135237374695,19.2721525943289,29.8586402869591,56.6977945466706,29.3002186677536,50.893903413811,45.0322872495778,36.4287859558383,41.4682993238893,31.9903742564528,34.2024368890391,NA,38.9694660174023
1867,2017-06-20,171,1715,1.011,1000,45.8099082591233,NA,16.2296265864993,13.3482200278817,39.5690929638643,46.8653554824438,38.6169218022293,34.0205188801731,32.894879987587,19.2502942625536,48.4148307127745,43.8742180351253,26.9347353677636,54.5488773415288,42.9782458539739,32.0464805635157,36.3900777394431,62.2067012571019,25.2916409010296,29.448937486057,16.6975612531842,26.6412911518859,52.4169882533893,26.1300493943336,47.0622138808594,41.5596675769828,33.5162781312186,37.7033733263351,29.5966691170015,31.8050114445624,NA,35.4587411930016
1868,2017-06-20,171,1730,0.83894,1000,42.527339383822,NA,15.1091890146031,12.4647906618887,37.5829792477617,43.6107652747225,36.4698485603325,31.8839375573631,31.6872625706514,18.1170697092376,45.9299519833538,41.4178225388957,24.4116151650801,51.3839763671645,40.234959679726,29.8959385790883,33.9927258117184,57.4801509315901,23.5915542286836,27.3821429399522,14.3776315603175,24.2202328284526,49.8417537939239,24.0985915151626,44.7065801515779,39.5238231873579,31.8221661721021,35.9823532599641,27.6514716847096,29.5808743860661,NA,32.4695862735924
1869,2017-06-20,171,1745,0.64718,1000,37.28348901426,NA,13.6432380075568,11.1648550252815,33.6861279432173,38.6667400165166,32.281410742903,27.4789107676882,27.2754390773004,16.1923403068708,40.6405059176687,37.7576923212295,22.6533455509606,45.5969148406198,35.5089360358739,26.4577813363173,29.178644873526,49.3805670877654,19.8546540005406,23.0122725255379,11.4332486376235,20.5572753306971,43.8900103659506,20.1933141951237,39.8039366884676,34.8911886661515,26.8992685999693,31.1794871549154,23.2395635151492,25.2095066144501,NA,26.7718823708633
1870,2017-06-20,171,1800,0.72378,1000,34.0587413069267,NA,12.3794723853568,9.971811685072,31.0257480692762,35.4248963829594,30.1482132053168,24.9448293809565,26.1961960327109,14.5759311946753,37.6620534904408,34.9016617057594,21.0165764505973,42.0893811906197,32.3238470436843,23.2546592466018,25.9240940755987,42.9177508737543,17.3106908152397,19.8515135966935,8.92378457721855,17.1455625572976,40.0748661301681,17.8232314715121,34.9982741890664,32.3536734033973,25.3157431298401,28.1312458012616,20.3130971751072,22.3318628264939,NA,23.8773265857627
1871,2017-06-20,171,1815,0.43699,1000,30.1119879314501,NA,11.1657946605492,8.92738847946229,28.0128322034699,31.783284615397,27.6046932263961,21.852331000109,23.6943145833869,13.0341038868087,33.2900628202483,31.6255629238325,19.103651934576,37.5487627578489,28.7920440976673,20.129274461636,23.738689658357,38.864945818546,15.9579084972929,18.6018949292197,7.33086197782839,15.1678867376329,38.3076078371555,16.6539980761692,32.7280871168246,29.9309843249803,23.8166542908275,25.8041865910401,18.838984094644,20.5383109026361,NA,22.8724446024755
1872,2017-06-20,171,1830,0.51897,1000,26.8859708234537,NA,10.0344024428084,7.90896068977304,25.7129509364355,28.6103181502779,25.2281193246325,19.7960485084474,22.0934547684421,11.7369658403266,30.4712042429706,29.528988557409,17.0519185262644,34.5122304321128,26.3076136679562,17.4485239730992,21.7117279193743,35.3758905180464,14.3608833668639,16.4809703066227,5.92808500693198,13.5681518736357,34.1305749071663,14.696539968442,30.550634013251,27.0822379687918,20.5151366191272,23.099476826638,16.6266553745477,17.8488806195521,NA,19.7939560566161
1873,2017-06-20,171,1845,0.51492,1000,25.1908964826581,NA,9.46100729201184,7.36647867664883,24.0139450055132,26.8128551221657,23.7570936474755,18.4149013559267,20.7587108894099,10.5507598334247,28.8347024053718,27.7562201334969,17.1180700947686,32.7315363911278,24.8181455659767,15.6079713877284,19.4148662369497,31.6232781851919,12.9239167896323,14.5976665268288,4.64280571222877,11.7455027481393,30.0689810384272,12.6559547601225,26.9413863628231,24.0237090572289,17.4894027689787,20.5246164144092,14.3707348017405,15.4640108426502,NA,16.4092281945486
1874,2017-06-20,171,1900,0.40268,1000,21.7053409198989,NA,8.53529182598426,6.54573693087601,20.9161069783224,23.5429075498147,20.4677499765571,15.7932868222754,18.201482905021,8.83827231811949,24.8410707292789,24.6414280253892,15.6119738614349,28.6024706644819,21.6255332032002,13.2365676133405,16.3254352274576,26.2811301544591,10.3021535848922,11.9992917878937,3.50648814009154,9.71211790406512,25.7525155803197,10.5061516964867,23.0025869812059,20.8653778458128,14.6174311912743,18.0018928228059,12.1232263914858,13.0486152427347,NA,13.3929301936007
1875,2017-06-20,171,1915,0.51976,1000,17.2291088772518,NA,7.12821012868469,5.34634250630322,16.8821808063228,19.3075521384989,16.813157508605,12.7936597712045,15.3362566287009,6.856682692925,20.4582751164745,20.7470998951149,13.1328407723138,23.2427981598867,17.595771521301,10.150573094362,13.2647068381026,20.565705019481,8.02273152966645,9.33364594891361,2.43417078188996,7.58959351532823,22.2174098012342,8.71433083238474,18.7239927813153,17.7729792340873,12.3210594335443,14.7499836280994,9.92859344536531,10.7855314976583,NA,11.2419543269541
1876,2017-06-20,171,1930,0.12508,1000,13.5798484918752,NA,5.87614608423063,4.44081371583513,13.5856975101156,15.9026643211089,13.6988712649413,10.2374030324773,13.1948645936922,5.03530286127699,16.8243194433152,17.4045993036336,10.6885241532486,18.9509941053007,14.3697496012088,7.69898745827653,10.6782733898126,15.9508754242775,6.13056137596887,7.15586014624031,1.445096356377,5.85274749561037,18.5657083200878,7.18439523970381,14.8232802767948,14.5216194782409,9.84776911326224,12.081252550464,8.0015417956553,8.61577305150475,NA,9.02660254690976
