"Index","Date","DOY","Time","VPD","PAR","HCOS1","HCON1","HCON2","HCIS9","HCON3","HCOS4","HCON5","HCOS6","HCON6","HCOS7","HCON8","HCOS8","HCIN8","HCON9","HCOS2","HCON4","LOON10","LOOS10","LOIN10","LOIS10","LOON11","LOOS11","LOON17","LOOS17","LOON15","LOOS15","LOON14","LOOS14","LOON12","LOOS12","LOON16","LOON13"
1,2017-06-01,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017-06-01,152,15,0,0,0.00877649688489156,0.359853207412328,0.226675888957462,0,0.00632775569514666,0.00783557748694663,0.182519226334158,0.0701420413866396,0,0.0167106196028424,0.158799272249096,0.0469440257615924,0.0556192101715305,0,0,0.00954721636832134,NA,0,0.0159281323089273,0,0.230004375287837,0.00899221193506598,0.248303000457639,0.0802136198803871,0.0659135374493485,0.000731141063610127,0,0.0154833726842214,0.146622074328202,0,0.029403528973347,0.00312548701163809
3,2017-06-01,152,30,0,0,0.00516435008218524,0.600730561923897,0.275928473648124,0,0.0700186808627326,0.0229945150211851,0.168109246505522,0.331911030062963,0,0.0338464741270891,0.14566833646679,0.0343821618657073,0.0467085554901445,0,0.238239530020018,0.00877281171570946,NA,0,0.123028488021094,0,0.212515610075853,0.00459033381087601,0.243985764205373,0.345726350962571,0.300679978325421,0.0134805499340622,0.15248635422984,0.152280672216358,0.19048005512311,0,0.0691273486395363,0.0693952474978044
4,2017-06-01,152,45,0,0,0,0.846349525429966,0.532531982685764,0,0.190501940831116,0.248809135577718,0.256252986618495,0.316343484889528,0,0.0586781130007862,0.390796914672459,0.21574156072447,0.0381039243029825,0,0.00896334391229125,0.0479556882776429,NA,0.00819692292356452,0.33103683667966,0,0.209699860011883,0.183605373485445,0.262026490626559,0,0.996226527931365,0,0.31713802107286,0.118047569622816,0.136516790789556,0.0428030366885922,0.0659637556037327,0.0912373089850674
5,2017-06-01,152,100,0,0,0,0.722106313259903,0.505694300107958,0,0.0398915778188122,0.252583601846222,0.199231909532315,0.309641060937407,0,0.0553205745530938,0.438498389418201,0.205247578822536,0.0246353680195817,0,0,0.0703562048058448,NA,0.0036212674057403,0.593354424835146,0,0.266340904516448,0.0608296164660442,0.265176061416138,0,1.01638531512645,0,0.309502013834066,0.153999081275229,0.0863444783447031,0.0264395542652363,0.0628319425609674,0.0172210877314177
6,2017-06-01,152,115,2.22e-16,0,0,0.407093874992591,0.419637575715342,0,0.0130184413388125,0.0682056779408037,0.126306858301856,0.285635649450043,0,0.0463289090937527,0.390816950836851,0.201538589169979,0,0,0,0.0941969965757599,NA,0,0.569716277679854,0,0.182632129266715,0.224109931953616,0.223794084828864,0.0377353298101228,1.38020044586691,0.00530125045020958,0.161443021533745,0.0863822115397515,0.0412899250666931,0,0.0597291598406336,0.0226652766323952
7,2017-06-01,152,130,0,0,0,0.446753564707051,0.386778566640451,0,0.0224540955071553,0.0330506481890293,0.131452409936639,0.270504843592144,0,0.0544645492850763,0.375168265632658,0.204542028351758,0.0146708232202003,0,0.102178309819313,0.11254638426726,NA,0.0192408919916391,0.497191078254634,0,0.118768202226126,0.401518469322526,0.197987850450866,0.201919094165856,0.99813745364127,0.00663505202739855,0.23014949546679,0.192613933135971,0.0405945337142303,0,0.0566528547133065,0.0283681662162748
8,2017-06-01,152,145,0,0,0.0429486187832943,0.76795666485507,0.426704857086657,0,0.0926996411488072,0.0408238988253849,0.324581310655924,0.272511758613976,0,0,0.351914347737013,0.200835452388199,0.00797579072217501,0,0.150452822255464,0.0226802493487885,NA,0,0.666870397753177,0,0.235070988868677,0.561770010189995,0.289944243548123,0.318737856073448,0.589239934464984,0.00802142396033428,0.286802644349659,0.216395912486363,0.385414206834384,0,0.0536110413882928,0.0342964727866462
9,2017-06-01,152,200,2.22e-16,0,0.0632765710279038,0.895308842418847,0.490073563681039,0,0.13068118520862,0.048886579187967,0.447524148335845,0.249089893833666,0,0,0.344209480336492,0.197141669527824,0.002262925764112,0,0.181425616140914,0,NA,0,0.739400343497606,0,0.447626911643985,0.499707728435482,0.454470577067609,0.427672605237166,0.322497598917327,0.0094544504007698,0.279310818310477,0.232873671165535,0.322338161052389,0,0.0505978726947141,0.0404243054159652
10,2017-06-01,152,215,0,0,0.0238677085584004,0.804908826799435,0.382698185123329,0,0.211908133595374,0.0572076820344347,0.430272276144762,0.285130386545977,0,0,0.390862032911498,0.193460828998442,0,0,0.278412804290074,0.0645103562113609,NA,0,0.947141097139481,0,0.419282256371716,0.341233216401648,0.500547141232249,0.427214146937222,0.182158893145456,0.010929811513801,0.271851836155996,0.314572777628282,0.251720849753594,0,0.0476213925193621,0.0467320925142628
11,2017-06-01,152,230,0,0,0.019383044828435,0.690314440163302,0.364603717654979,0,0.0212830616743484,0.1016489449595,0.343446625729712,0.219785630373855,0,0,0.306201901245279,0.183188149973814,0,0,0.143403239640748,0,NA,0,0.945189779765544,0,0.391227734677244,0.0661503429694901,0.386993548238078,0.261278520257153,0,0.012443343544701,0.264435720161625,0.219228230690249,0.203234197843276,0,0.0446794344464509,0.0532007430973769
