Index,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
1,12/1/2017,335,0,0.30002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12/1/2017,335,15,0.27852,0,0.148533042,0.093530098,0.113697495,0,0.057071498,0.006472475,0.047857718,0.003185306,0.032952995,0.06899709,0.244027032,0,0.423804085,0,0.017696291,0.015549266,0.193654001,0.150658039,0.008671461,0,0.05594597,0.00010853,0.308164884,0.267054261,0.282545322,0.440444208,0.286022974,0.184079312,0.543008922,0.102225043,0.156307145,0.046883455
3,12/1/2017,335,30,0.275,0,0.12803942,0.15729044,0.098359924,0,0.19478742,0.015192546,0.112340211,0,0.077354142,0.002380077,0.245591585,0,0.592758574,0.03121709,0.054042662,0.042584838,0.262523811,0.280849514,0.020354201,0,0.065279257,0.000253488,0,0.357600575,0.314664154,0.354863542,0.398721109,0.398414428,0.365286141,0.004387776,0.211711667,0.078542296
4,12/1/2017,335,45,0.26373,0,0.064007031,0.259106579,0.006883256,0,0.003562885,0.025026579,0.185053995,0,0.119666136,0.005918557,0.092917645,0.00911924,1.073615159,0,0.036839312,0.060151966,0.334993571,0.385464167,0.033530245,0,0.07487054,0.00041826,0,0.316829793,0.347406151,0.117028086,0.21301166,0.480110345,0.165253405,0,0.260948798,0.11285181
5,12/1/2017,335,100,0.24883,0,0.08906533,0.097440494,0,0,0.009230972,0.035662686,0.206233449,0,0,0,0,0.0376223,1.448810524,0,0.038113633,0.058530755,0.410549153,0.416137612,0.047776667,0,0.084698572,0.000596494,0,0.07580471,0.190541336,1.123112991,0.093040075,0.663272922,0,0.182527911,0.31200185,0.14926862
6,12/1/2017,335,115,0.24849,0,0.122254729,0.069996916,0,0,0.006681708,0.04693393,0.018965695,0,0,0.101151191,0,0.07144706,2.05501697,0,0,0.077032705,0.468267728,0.467231558,0.062881712,0,0.094741904,0.000785449,0,0.018845389,0.005579072,1.410921169,0.089528569,0.856378472,0,0.869396722,0.326493184,0.187446912
7,12/1/2017,335,130,0.2546,0,0.15723977,0.159916782,0,0,0.008362903,0.058744798,0.076490161,0,0,0.249554886,0,0.108692521,3.49197696,0,0,0.09641482,0.558875925,0.509166309,0.078701714,0,0.0938826,0.00098178,0,0.072968549,0,1.43422033,0,0.855275945,0,0.853883659,0.331595299,0.227150829
8,12/1/2017,335,145,0.26361,0,0.193763774,0.261027738,0,0,0.010110615,0.071021252,0.108471939,0,0,0.248938001,0,0.14853722,4.006009147,0,0,0.116560879,0.305814371,0.54141098,0.095149051,0,0,0.001187494,0,0,0,1.457590736,0,0.637370025,0,0.838423306,0.244760899,0.268201975
9,12/1/2017,335,200,0.22487,0,0.090448785,0.150080216,0,0,0,0.083707141,0.172438028,0,0.011041541,0.23988848,0,0.19051945,0.688475677,0,0,0.137384912,0.230630329,0.392831567,0.11214996,0,0,0.01881987,0.559625974,0,0,1.480967354,0,0.749802109,0,1.159801403,0.276688827,0.31047559
10,12/1/2017,335,215,0.20042,0,0.078245865,0.072953926,0,0,0,0.096769334,0.249472005,0,0.049939948,0.230902582,0,0.202215627,0.229768592,0,0,0.158824654,0.300827811,0.423498957,0.129646069,0,0,0.001618164,0,0,0,1.137174168,0,0.787391623,0,1.397803234,0.290815942,0.353860298
11,12/1/2017,335,230,0.18591,0,0,0.133242955,0,0,0,0.110171792,0.075168208,0,0.061229106,0.197419248,0,0,1.317759717,0,0,0.180818589,0.374268753,0.239079726,0.128023169,0,0,0.001842399,0,0,0,1.459322316,0,0.612262584,0,2.148908327,0.156695261,0.296855397
12,12/1/2017,335,245,0.14965,0,0.001879864,0,0,0,0,0.123883909,0.01084411,0,0,0.097896144,0,0,2.196804382,0,0,0.203327246,0.333296053,0.240523963,0.024063203,0,0,0.002071697,0,0,0,1.280295595,0,0.327457178,0,2.130163663,0.203003828,0.204928028
13,12/1/2017,335,300,0.12562,0,0,0,0,0,0,0.115388423,0,0,0,0.090349834,0,0,0.924187455,0,0,0.10002129,0.099718836,0.224619976,0.00278958,0,0,0.002305867,0,0,0,1.011712751,0,0.226024846,0,2.613507204,0.251402648,0.081085307
14,12/1/2017,335,315,0.10984,0,0,0,0,0,0,0.121723302,0,0,0,0.17167793,0,0,4.033857604,0,0,0.021190842,0.069246793,0.159345144,0,0,0,0,0,0,0,0.787848666,0,0,0,3.90847906,0.122540752,0.061303402
15,12/1/2017,335,330,0.089873,0,0,0,0,0,0,0,0,0,0,0.155485107,0,0,26.90702621,0,0,0.00167884,0,0.020717306,0,0,0,0,0,0,0,0.960999304,0,0,0,5.009178164,0,0.029690471
16,12/1/2017,335,345,0.016233,0,0,0,0,0,0,0,0,0,0,0.15490806,0,0,24.8661838,0,0,0.087557254,0.027839386,0.033195652,0,0,0,0,0,0,0,0.356241411,0,0.004050318,0,3.598425054,0,0
17,12/1/2017,335,400,0,0,0.002966356,0.003966332,0,0,0,0,0.004965793,0,0,0.146642911,0,0,18.10575159,0,0,0.100017412,0.092902343,0.094404146,0,0,0,0,0,0,0,0.425483027,0,0.352336782,0,3.060121151,0.024736792,0.107103071
18,12/1/2017,335,415,0,0,0.034903503,0,0,0,0,0,0.055740834,0,0,0.146068015,0,0,10.44301765,0,0,0.077161989,0.113530647,0.06083315,0,0,0,0,0,0,0,0.551653023,0,0.321632947,0,3.392445112,0.059440565,0.049616694
19,12/1/2017,335,430,0.018224,0,0,0,0,0,0,0.024492314,0.04216556,0,0,0.094116462,0,0,2.519950824,0,0,0.036961551,0.035873756,0.068801788,0,0,0,0,0,0,0,0.891915835,0,0.105674771,0,4.454095386,0.098673208,0.025731246
20,12/1/2017,335,445,0,0,0,0,0,0,0,0.035034068,0,0,0,0.086620002,0,0,1.078158194,0,0,0.029699736,0.012361288,0,0,0,0,0,0,0,0,0.943771114,0,0.019040959,0,5.040320424,0.141144837,0.047381916
21,12/1/2017,335,500,0,0,0,0,0,0.067369163,0,0.017697692,0,0,0,0.100094991,0,0,0.341809519,0,0,0.007821149,0,0,0,0,0,0,0,0,0,1.027603898,0,0,0,5.914821179,0.129918961,0.049694919
22,12/1/2017,335,515,0,0,0,0,0,0.173276152,0,0.027702148,0,0,0,0.099552172,0,0,0.162738209,0,0,0.02145407,0,0,0,0,0,0,1.415766593,0,0,1.01782384,0,0,0,6.238971327,0.048324258,0.000584649
23,12/1/2017,335,530,1.11E-16,0,0,0,0,0.48542624,0,0.063500886,0,0,0,0.058397492,0,0,0,0,0,0.031223325,0,0,0,0,0,0,8.834675195,0,0,0.854289699,0,0,0,6.929125278,0,0
24,12/1/2017,335,545,-1.11E-16,0,0,0,0,0.582700352,0,0.075874676,0,0,0,0.098464332,0,0,0,0,0,0,0,0.001060537,0,0.041332639,0,0,0,0,0,0.501596779,0,0,0,7.188720597,0,0.007541517
25,12/1/2017,335,600,0,0,0,0,0,0.644680315,0,0.074910951,0,0,0,0.044906279,0,0,0,0,0,0,0,0,0,0.007524805,0,0,7.844714272,0,0,1.019862402,0,0,0,7.041071906,0,0.014444428
26,12/1/2017,335,615,0,0,0,0,0,0.582538388,0,0.060727172,0,0,0,0,0,0,0,0.240501099,0,0,0,0,0,0,0,0.005691663,11.27583421,0,0,1.073070237,0,0,0,6.854624806,0,0
27,12/1/2017,335,630,-1.11E-16,0,0,0,0,0.625257626,0,0.018541296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.364856224,0,0,1.063210094,0,0,0,7.860546716,0,0
28,12/1/2017,335,645,0,0,0,0,0,0.910313647,0,0.052519377,0,0,0,0,0,0,0,9.745081624,0,0,0,0,0,0,0,0.115775008,29.83264968,0,0,1.085009819,0,0.022275177,0,7.961839426,0,0
29,12/1/2017,335,700,0,0,0.009756808,0,0,0.905033189,0,0.039376462,0,0,0.040814064,0,0,0.008557615,0,9.179430479,0,0,0.028966415,0,0,0,0,0.061710557,30.57220022,0,0,1.106892051,0,0.056520405,0,8.063374542,0,0
30,12/1/2017,335,715,0,0,0,0,0,0.899817082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95717236,0,0,1.128855765,0,0,0,8.904868573,0,0
