Index,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
1,1/1/2017,1,0,0.47267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1/1/2017,1,15,0.46968,0,0,0.039151902,0.033271354,0.006061489,0.038152474,0.058236249,0.070465148,0.051644301,0.18976684,0.162640471,0.097170383,0.072106727,0,0.123068813,0,0.004702628,0.020758303,0,0.000615836,0.003906937,0.027845488,0,0.04544088,0,0.068111834,0,0.048717077,0,0.052715359,0,0.032393331,0.033015991
3,1/1/2017,1,30,0.46339,0,0,0,0,0.041582517,0,0,0,0,0,0.00638719,0,0.022103831,0,0.017411157,0,0,0.013308731,0,0.001445725,0,0.065469062,0,0,0,0.133898166,0,0,0,0.02362576,0,0.087466469,0.052485009
4,1/1/2017,1,45,0.45651,0,0,0,0,0.126825756,0,0,0,0,0,0.046446437,0,0.03643775,0,0.087145083,0,0,0.006591717,0,0.002381423,0.039718646,0.108015287,0,0.011100823,0,0.325403884,0.104551158,0,0,0.158981191,0,0.119561847,0.094680477
5,1/1/2017,1,100,0.45069,0,0,0,0,0.140251631,0,0,0,0,0,0,0,0.00289616,0,0.006798614,0,0,0.001082061,0,0.00339334,0.041855732,0.1419604,0,0,0.018623598,0.338973727,0.034502829,0,0,0.150251845,0.003283497,0.116113967,0.146892999
6,1/1/2017,1,115,0.43989,0,0,0,0,0.141273116,0,0,0,0,0,0.036739648,0,0,0,0,0,0,0,0,0.004465996,0,0.134455569,0,0,0,0.344820971,0,0,0,0.178796486,0,0.137216144,0.196842144
7,1/1/2017,1,130,0.4365,0,0,0,0,0.142291845,0,0,0,0,0,0.034563193,0,0,0,0,0,0,0,0,0.005589905,0,0.127024502,0,0,0,0.350686882,0,0,0,0.216109028,0,0.115288828,0.173370758
8,1/1/2017,1,145,0.44243,0,0,0,0,0.143311945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006757887,0,0.119674159,0,0,0,0.19288153,0,0,0,0.064496067,0,0.105890355,0.150482136
9,1/1/2017,1,200,0.43104,0,0,0,0,0.144333409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112411571,0,0,0,0.022642381,0,0,0,0,0,0.102521115,0.128230393
10,1/1/2017,1,215,0.42818,0,0,0,0,0.145360392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099544421,0,0,0,0.026173893,0,0,0,0,0,0.029773875,0.101143418
11,1/1/2017,1,230,0.42172,0,0,0,0,0.146384572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092535246,0,0,0,0.025017607,0,0,0,0,0,0,0.091302124
12,1/1/2017,1,245,0.39841,0,0,0,0,0.128665362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085624369,0,0,0,0.028613318,0,0,0,0.133779364,0,0,0.23024474
13,1/1/2017,1,300,0.39738,0,0,0,0,0.111409352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078812972,0,0,0,0.032292909,0,0,0,0.313640059,0,0,0.305025243
