"Index","Date","DOY","Time","VPD","PAR","HBON9","HBOS9","HBIN9","HBIS9","HBON10","HBOS10","HBON11","HBON12","HBOS12","HBON13","HBON14","HBOS14","HBON15","HBON16","HBOS16","HBON17","HAON1","HAOS1","HAIN1","HAIS1","HAOS2","HAON2","HAON3","HAOS3","HAON4","HAOS4","HAON5","HAON6","HAOS6","HAON7","HAON8","HAOS8"
1,2017-02-01,32,0,0.27456,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017-02-01,32,15,0.24867,0,0.00644603285158422,0,0.121900396129918,0.00165150213082076,0.00905543679965416,0,0,0.00391728177499248,0,0.000419648157248514,0.0179971881267685,0,NA,0.0674412001280294,0.0132757981795618,0.0827104234096043,0.00138623290302101,0,0.00289596030176245,0,0.00182609877341578,0,0.0263338333199784,0,0,0,0,0,0,0,0,0
3,2017-02-01,32,30,0.24539,0,0,0,0.287417210515904,0,0,0,0,0.108223885125259,0.551813339831442,0,0.0473515757251392,0,NA,0.111053238469061,0,0,0,0,0,0,0.00167577840862409,0,0.104868046996711,0,0,0,0.0282151477589897,0.212502206340651,0.369014006832123,0,0,0.0222503073888162
4,2017-02-01,32,45,0.30849,0,0,0,0.0829238170082042,0,0,0,0,0.142955169034273,0,0.0375319219159087,0,0,NA,0,0,0,0,0,0,0.00891526930584352,0.00410990019683787,0,0.128299482191351,0,0,0,0.000648829454244264,0.332139362869753,0.301533781074326,0,0,0.126862255873289
5,2017-02-01,32,100,0.47702,0,0,0,0,0,0,0,0,0.00822434056899472,4.35844516456393,0,0,0,NA,0,0,0,0,0,0,0.00169398396807885,0.00138275825724137,0,0.187918327646514,0,0,0,0.00020515538771394,0.375988615930101,0.525692300075626,0,0,0.0772137132469521
6,2017-02-01,32,115,0.70984,0,0,0,0,0,0,0,0,0,2.33472555884283,0.0125557121380569,0,0,NA,0,0,0,0,0,0,0.00837873136929664,0.0012400364718397,0,0.00940564222061216,0,0,0,0.0208591266804642,0.683131788706466,1.19924305571264,0,0,0.0713960834659705
7,2017-02-01,32,130,0.83322,0,0,0,0,0,0,0,0,0.189692484159468,1.66641329427113,0.624273020424866,0.224204702387209,0,NA,0,0,0,0,0,0,0.00811283656650055,0.0493753617629439,0,0.00398242455559424,0,0,0,0.06401059846403,1.07064898929265,1.62416730903856,0,0,0.0707085699218735
8,2017-02-01,32,145,0.76619,0,0,0,0,0,0,0,0,0.577629496786516,5.27400980018821,1.39328734063492,0.70036020744402,0,NA,0,0,0,0,0,0,0.00784856729232134,0.184209793723998,0,0,0.0475741538208354,0,0.0229830355183209,0,0.865673463631202,1.48965494592115,0,0,0.0649929545703948
9,2017-02-01,32,200,0.65945,0,0,0,0,0,0,0,0,0.267189512244447,2.6213800561723,1.09910231412988,0.317051326227233,0,NA,0,0,0,0,0,0,0.00397691770962112,0.133525440757749,0,0,0.0501272746682756,0,0,0,0.569716277679854,1.30556323072789,0,0,0.00473521223319991
10,2017-02-01,32,215,0.57704,0,0,0,0,0,0,0,0,0.307843943164536,2.76319189590256,1.34726927296545,0.271992220040662,0,NA,0,0,0,0,0,0,0.00374630930383425,0.206793390335667,0,0,0.0855979993081335,0,0.00361419385246808,0,0.635393995097008,1.49178002840473,0,0,0.0538457626786613
11,2017-02-01,32,230,0.49942,0,0,0,0,0,0,0,0,0.490282627078978,3.35948845947569,1.36808724449871,0.130823940329978,0,NA,0,0,0,0,0,0,0.000602432971537734,0.218275872992944,0,0,0.0827291380169283,0,0.0148997749596286,0,0.617225225774858,1.64224779577083,0,0,0.053193852386219
