"Index","Date","DOY","Time","VPD","PAR","HBON9","HBOS9","HBIN9","HBIS9","HBON10","HBOS10","HBON11","HBON12","HBOS12","HBON13","HBON14","HBOS14","HBON15","HBON16","HBOS16","HBON17","HAON1","HAOS1","HAIN1","HAIS1","HAOS2","HAON2","HAON3","HAOS3","HAON4","HAOS4","HAON5","HAON6","HAOS6","HAON7","HAON8","HAOS8"
1,2017-09-01,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017-09-01,244,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25293901361046,0,0,0,0.166759155001455,0.103867137083322,0,0,0.0105463018561578,0.00715962661609683,0.00420214565300995,0.0370291361327275,0,0.0151179605081383,0.224127982885083,0,0,0,0,0
3,2017-09-01,244,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419413859656699,0,0,0,0.108432558339426,0.189657495224228,0,0,0.020924465575663,0,0.216243495989043,0.209441397303738,0,0.178805136891849,0.159408640526868,0,0,0,0,0
4,2017-09-01,244,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817645040191552,0.98161884854809,0,0,0,0.09283349179701,0.152818073645885,0,0,0.0283651043259677,0,0.182619101336657,0.250213520396632,0.129153506174414,0.126833866814318,0.218257911461807,0,0,0,0,0
5,2017-09-01,244,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31505453729552,0,0,0,0,0.130016739945183,0,0,0.0404177608556925,0,0.174623040549966,0.217660848576697,0.139772385503513,0.0270725049674461,0.314404465168042,0,0,0,0,0
6,2017-09-01,244,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365474096638582,2.37837426720224,0,0,0,0,0.120175795657156,0,0.331299049263186,0,0,0.263616676270506,0.185999139826848,0.318737856073448,0,0.49839667559388,0,0,0,0,0
7,2017-09-01,244,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105052003243616,2.13794722540511,0,0,0,0,0.058590391797941,0,5.96289771935976,0,0,0.140706371270847,0.149678498245321,0.15568737931015,0,0.42848786993382,0,0,0,0,0
8,2017-09-01,244,145,0,0,0,0,0,0,0,0,0,0,0,0.0562313092842097,0,1.24098256350208,0.444135447013585,0,0,0,0.00705218174408787,0.0208923695566335,0,0,0,0,0.0768628521166989,0.120324355498627,0.104926749863612,0,0.193992139655049,0,0,0,0,0
9,2017-09-01,244,200,0,0,0.179151235619725,0,0,0,0,0,0,0,0,0.273884045813459,0,1.14507498562801,0,0,0,0,0.0614909844531783,0,0,0,0,0,0.0547519218933413,0.0871677620351559,0.154445028496014,0,0.0918133208339749,0,0,0,0,0
10,2017-09-01,244,215,0,0,0.304317744817353,0,0,0,0,0,0,0,0,0.531470481036476,0,1.35099817457364,0,0,0,0,0.257201981237063,0.00128100423688845,0,1.72559176899014,0,0,0.0388333766623638,0.0609674379933443,0.257327019807888,0,0.169752605707092,0,0,0,0,0
