Index,Date,DOY,Time,VPD,PAR,HBON9,HBOS9,HBIN9,HBIS9,HBON10,HBOS10,HBON11,HBON12,HBOS12,HBON13,HBON14,HBOS14,HBON15,HBON16,HBOS16,HBON17,HAON1,HAOS1,HAIN1,HAIS1,HAOS2,HAON2,HAON3,HAOS3,HAON4,HAOS4,HAON5,HAON6,HAOS6,HAON7,HAON8,HAOS8
1,1/1/2017,1,0,0.47267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1/1/2017,1,15,0.46968,0,0,0,0.024069438,0,0.035944165,0,0,0,0.012670902,0,0,0,0,0.070323528,0,0,0.036681802,0,0.133394419,0,0,0.002051479,0,0,0,0,0,0,0.008564707,0.09572576,0.011085162,0.032339975
3,1/1/2017,1,30,0.46339,0,0,0,0.099645187,0,0,0,0,0,0,0,0,0,0,0.043760935,0,0,0.031691608,0,0.216436261,0.00045463,0.047122458,0,0,0.051182146,0,0,0,0,0,0.193263304,0.026047278,0.051466193
4,1/1/2017,1,45,0.45651,0,0,0,0.139933477,0,0,0,0,0,0,0,0,0,0,0.009016652,0,0,0.046927199,0,0.208693085,0.112582075,0.104930664,0.027528498,0,0.154007493,0,0,0,0,0,0.176109892,0.052969996,0.043180418
5,1/1/2017,1,100,0.45069,0,0,0,0.087103508,0,0,0,0,0,0,0,0,0,0,0.062015369,0,0,0.052223945,0,0.200999034,0.208684179,0.164431234,0.023100825,0.054301946,0.206922306,0,0,0,0,0,0.052653455,0.022549374,0.030837203
6,1/1/2017,1,115,0.43989,0,0,0,0.126505452,0,0,0,0,0.004818502,0,0,0,0,0,0.027601589,0,0,0.063159132,0,0.297145609,0.216386946,0.053742185,0,0.184592641,0.190208712,0,0,0.000148532,0,0,0,0.008871182,0
7,1/1/2017,1,130,0.4365,0,0,0,0.119890818,0,0,0,0.004550337,0.079291718,0.121964806,0.150243472,0,0,0,0,0,0,0.013346996,0,0.332508644,0.203921167,0,0,0.160980623,0.167523671,0,0,0,0,0,0,0,0
8,1/1/2017,1,145,0.44243,0,0,0,0.11334399,0,0,0,0,0.063148458,0.026729939,0,0,0,0,0,0,0,0.005580426,0,0.429864289,0.191596827,0,0,0.131693337,0.151483623,0,0,0,0,0,0,0,0
9,1/1/2017,1,200,0.43104,0,0,0,0.106863462,0,0,0,0,0.023003641,0,0,0,0,0,0,0,0,0.046779173,0,0.491746539,0.179419548,0,0,0.109626984,0.1357606,0,0,0,0,0,0,0,0
10,1/1/2017,1,215,0.42818,0,0,0,0.100459766,0,0,0,0,0.010747305,0,0.019347987,0,0,0,0,0,0,0.129320368,0,0.474753519,0.160989105,0,0,0.11222526,0.114560278,0,0,0.021889854,0,0,0.075227033,0.014243178,0
11,1/1/2017,1,230,0.42172,0,0,0,0.094131801,0,0,0,0,0.113125634,0,0.266079896,0,0,0,0.055369169,0,0,0.2102348,0,0.449991688,0.155527243,0,0,0.16574793,0.099680072,0,0,0.136574359,0,0,0.104226632,0.012670902,0
