Index,Date,DOY,Time,VPD,PAR,HBON9,HBOS9,HBIN9,HBIS9,HBON10,HBOS10,HBON11,HBON12,HBOS12,HBON13,HBON14,HBOS14,HBON15,HBON16,HBOS16,HBON17,HAON1,HAOS1,HAIN1,HAIS1,HAOS2,HAON2,HAON3,HAOS3,HAON4,HAOS4,HAON5,HAON6,HAOS6,HAON7,HAON8,HAOS8
1,12/1/2017,335,0,0.30002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0
2,12/1/2017,335,15,0.27852,0,0,0.032095373,0,0,0.010119446,0.016212158,0.021240712,0.002954535,0.061338786,0.110144144,0.012126437,0.001394927,0,0.034188625,0,0.013639702,0.009082382,0.050059141,0.198345037,0,0.093679498,0.018751854,0.005330769,0,NA,0.015140274,0,0.015217604,0,0.014666224,0,0
3,12/1/2017,335,30,0.275,0,0.005736319,0.075341031,0,0.059658747,0.008245461,0.143108645,0.054668797,0.072223472,0.09445019,0.157087778,0.073524635,0.016620561,0,0.080247114,0,0.184592641,0.151311731,0.054436866,0.380284761,0,0.102821245,0.044040099,0.012512633,0,NA,0.030862086,0.001593869,0.146897167,0,0.174192512,0,0.085556564
4,12/1/2017,335,45,0.26373,0,0.007619918,0.342991998,0,0.101295026,0.006448583,0.180766575,0.09273788,0.1739472,0.356861778,0.206855624,0.13741373,0.030160573,0,0.132191787,0.162245384,0.281409861,0.220482753,0.077121352,0.572513169,0,0.11212222,0.177417681,0.020611997,0.011641937,NA,0.204138428,0.038979578,0.168686648,0.185040935,0.212252032,0,0.124271634
5,12/1/2017,335,100,0.24883,0,0,0.392285124,0,0.098889909,0.004741778,0,0.12834419,0.302660159,0.465936951,0.245729318,0.213659979,0,0,0.188363757,0.231519912,0.030355823,0.278953428,0.063397612,0.623562098,0,0.121570396,0.23318279,0.039376462,0.026424446,NA,0.106769218,0.081671145,0.19101858,0.247360265,0.190926617,0,0.137763753
6,12/1/2017,335,115,0.24849,0,0.004458855,0.928074447,0,0.085213925,0.003144525,0.03340391,0.273345281,0.531523547,0.649360476,0.31319792,0.448809008,0,0.072435161,0.247912029,0.418521048,0.086676637,0.480162409,0.074099843,0.599373373,0,0.131154429,0.319639632,0.083069883,0.016380206,NA,0.205425148,0.209151812,0.221707091,0.28299786,0.367730978,0.233560201,0.194207376
7,12/1/2017,335,130,0.2546,0,0,1.020462125,0,0.129295947,0.007813696,0,0.350662341,0.496195564,0.62947283,0.369222144,0.542263105,0.13425469,0.079002179,0.3192779,0.50049467,0.137928527,0.338705508,0.078805554,0.689088495,0,0.140875936,0.310019904,0.070570491,0,NA,0.131999719,0.201326273,0.245164702,0.209735515,0.362948108,0,0.269556156
8,12/1/2017,335,145,0.26361,0,0,1.063995858,0,0.120782297,0,0,0.239486324,0.476000703,0.679295705,0.319707164,0.377063037,0,0,0.384450206,0.29182564,0,0.290474784,0.116257582,0.712506962,0,0.156889386,0.321483247,0.058492173,0,NA,0.186770732,0.085093498,0.260893077,0.244297597,0.310984187,0,0.231274759
9,12/1/2017,335,200,0.22487,0,0,0.814154298,0,0.041888672,0,0,0.274708976,0.463246332,0.729814352,0.127515533,0.231951319,0,0,0.225374155,0.206620045,0,0.281522897,0.156222796,0.785107153,0,0.218437539,0.333018962,0.074697921,0.052127826,NA,0.133157003,0.056203459,0.285040685,0.279889408,0.088215969,0.28534286,0.194207376
10,12/1/2017,335,215,0.20042,0,0,0.479902103,0,0,0,0,0.212917796,0.278502111,0.50395997,0.016923242,0.141012443,0,0,0.130603702,0.083602118,0,0.235130183,0.086820142,0.701310379,0,0.170781225,0.261120615,0.079700379,0.03115787,NA,0.013982911,0.07771652,0.309583523,0.165649856,0,0.25558677,0.223757993
11,12/1/2017,335,230,0.18591,0,0,0.546314131,0,0,0,0,0.184553479,0.235271351,0.358344587,0,0,0,0,0.061080566,0,0,0,0.091664484,0.610464805,0,0.12563046,0.180380899,0.067322347,0.005506497,NA,0,0,0.15134946,0.125545452,0,0.226467879,0.079384561
12,12/1/2017,335,245,0.14965,0,0,0.484435192,0,0,0,0,0.049528293,0.230711998,0.224191163,0,0,0,0,0,0.116980151,0,0,0.071272312,0.460145413,0,0.067387171,0.123593264,0.015671894,0.001394927,NA,0,0.059373733,0.050860811,0.124615123,0,0.198040759,0
13,12/1/2017,335,300,0.12562,0,0.023234358,0.126996106,0,0,0,0,0.013028231,0.022031976,0.059113574,0,0,0,0,0,0,0,0,0,0.311656159,0,0.040365412,0.051219774,0,0,NA,0,0.003300053,0.013289341,0.075227033,0,0.345261371,0
14,12/1/2017,335,315,0.10984,0,0,0.092477911,0,0,0,0,0,0.035928161,0.193346699,0,0,0,0,0,0.026300623,0,0,0.0141359,0.088083394,0,0,0.044646093,0,0.067971114,NA,0,0,0,0.274708976,0,0.363773265,0
15,12/1/2017,335,330,0.089873,0,0,0.060388276,0.012387755,0,0,0,0,0.012960264,0.002692811,0,0,0,0,0,0,0,0,0,0.144861282,0,0,0.009001345,0.002679039,0,NA,0,0,0,0.051315577,0,0.320131712,0
16,12/1/2017,335,345,0.016233,0,0,0.076619273,0,0,0,0,0,0.025797403,0,0,0,0,0,0,0,0,0,0,0.088428166,0,0,0.007782458,0,0,NA,0,0,0.012775743,0,0,0.142888811,0
17,12/1/2017,335,400,0,0,0,0.001636431,0.005755834,0,0,0,0.012220746,0.049103703,0,0,0,0,0,0,0,0,0,0,0.02311261,0,0.008421131,0.017741981,0.008735485,0,NA,0,0,0,0,0,0.344361111,0
18,12/1/2017,335,415,0,0,0,0,0,0,0,0,0.006884664,0.064849892,0,0,0,0,0,0,0.011173788,0,0,0.014282739,0.000797964,0,0,0.028938752,0.020820693,0,NA,0,0,0,0.11903264,0,0.325563605,0
19,12/1/2017,335,430,0.018224,0,0.001485234,0,0,0,0,0,0,0.033912953,0,0,0,0,0,0,0,0,0,0,0.038979578,0,0,0.050649074,0.020189475,0,NA,0,0,0,0,0,0.486104544,0
20,12/1/2017,335,445,0,0,0,0,0.034900319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07670414,0,0,0.04410329,0.01103359,0.031732254,NA,0,0,0,6.17E-05,0,0.574397138,0
21,12/1/2017,335,500,0,0,0,0,0.046234927,0,0,0,0.004815209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042429581,0,0.039282053,NA,0,0,0.000590566,0,0,0.680129292,0
22,12/1/2017,335,515,0,0,0,0,0.044016823,0,0,0,0.009492584,0,0,0,0,0,0,0,0,0,0,0.006012248,0,0,0,0.036123504,0,0.042234836,NA,0,0,0,0.194756652,0,0.760060771,0
23,12/1/2017,335,530,1.11E-16,0,0,0,0.037338392,0,0,0,0.018456521,0,0,0,0,0,0,0,0.162708462,0,0,0,0,0,0,0.101151191,0,0.104324361,NA,0,0.415580156,0.031404239,0.258035787,0,1.121769732,0.251176725
24,12/1/2017,335,545,-1.11E-16,0,0,0,0.035212547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000994827,0,0,0,0,0,0,NA,0,0,0.042231537,0,0,1.050351199,0.080619442
25,12/1/2017,335,600,0,0,0,0,0.033110527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003368895,0,0,0,0,0,0,NA,0,0,0.059602427,0,0,1.106222215,0
26,12/1/2017,335,615,0,0,0,0,0.031033265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006140891,0,0,0.018306083,0,0,0,NA,0,0,0,0,0,1.08252289,0
