"Index","Date","DOY","Time","VPD","PAR","LCON1","LCOS1","LCIN1","LCIS1","LCOS2","LCON2","LCON3","LCON4","LCOS4","LCON5","LCON6","LCOS6","LCON7","LCON8","LCOS8","LCON9","HOON10","HOOS10","HOIN10","HOIS10","HOON11","HOOS11","HOON12","HOOS12","HOON13","HOON14","HOOS14","HOON15","HOOS16","HOON16","HOOS17","HOON17"
1,2017-02-01,32,0,0.27456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017-02-01,32,15,0.24867,0,0.545194202815693,0.760571551542151,0.219035000914998,0,1.12451762998119,0.587400983183035,0.326832216863584,0.0690477405549353,0.26381208660583,0.423448106156463,0.457925495047452,0.158114257113841,0.747877991612478,0.172279084935388,0.694162097450331,0.506325242626171,1.11896207445662,1.2826115830111,NA,0.349994946566364,0.231992196604659,0.366626958222897,0.0314229656717967,0,0.454985924569341,0.249195768925767,0.544661055547116,0.598125267502251,0.531152108070255,0.744315170839138,1.06550724971307,0.0685596139016478
3,2017-02-01,32,30,0.24539,0,0.941643866648458,0.497295891050668,0.274287078528879,0,1.57360019118422,0.715479620111258,0.425584820957877,0.142590269181676,0.584698605067111,0.1441755327132,0.304217381537954,0.14682213236872,0.558233175769256,0.165585899907106,0.959694788603775,0.415326812662896,1.28286200708421,1.69460172375033,NA,0.506903736242389,0.25293901361046,0.388058787415364,0,0,0.448038009142552,0.106074645926836,0.425941136163377,0.50548401874899,0.738779364034967,0.792421833915265,0.871084809426436,0.0625690002032979
4,2017-02-01,32,45,0.30849,0,0.871084809426436,0.313077793972735,0.461540342771567,0,1.61474895761576,0.823534731873371,0.589618675918576,0.337048315151192,0.602359948872892,0.0204175136241296,0.25512893453174,0.189277068793361,0.390831978086644,0.138282916347748,1.24048483465721,0.328421705534368,0.885896291846147,1.58544829639107,NA,0.519926012792048,0.218913686935888,0.254601921290555,0,0,0.270392650919646,0.0188995652300058,0.216624575006579,0.36479160742149,0.824917600628726,0.79556876368389,0.934618552417176,0.140288826301093
5,2017-02-01,32,100,0.47702,0,0.709200511786962,0,0.445418477222246,0,1.0282645332259,0.595738949981107,0.810074660412282,0.432313299055138,0.610083585156819,0,0,0.0818802973274516,0,0.138641600260365,1.18615062629314,0.00493423932631016,0.536622468044275,0.957146015363055,NA,0.4585448042222,0.0216387208113331,0.0576550707501106,0.0466077077450609,0.0439004756683097,0.146142977007637,0.0302008436698997,0,0.0119353678488836,0.792078674148366,0.497872435516389,0.0897299529748689,0.322806853906484
6,2017-02-01,32,115,0.70984,0,0.379572252513604,0,0.316497547517184,0,0.280472928081674,0.385624049440617,0.946667981166087,0.439880778746053,0.60779720724937,0,0,0.0115929931735754,0,0.0931051286404585,1.20728473780265,0,0,0.247682099152675,NA,0.198076033387484,0,0,0.679073448155837,0.332707893734098,0,0.625476466308876,0,0,0.79511088302758,0.316073909169596,0,0.612589559404424
7,2017-02-01,32,130,0.83322,0,0.0915691003099108,0,0.197529418025895,0,0,0.132723310950806,0.557001628569672,0.439266282688882,0.60556682255728,0,0,0,0,0.106192310037951,0.729926992217105,0,0,0,NA,0,0,0,1.02148180584119,0.98251203105866,0,0.557483477554222,0,0,0.32735058002118,0,0,0.502909405499975
8,2017-02-01,32,145,0.76619,0,0,0,0.0639998973580089,0,0,0,0.394075383827162,0.36608260390389,0.27767975078255,0,0,0,0,0.0875118592664146,0.462160565913644,0,0,0,NA,0,0,0,1.35871490994068,1.01362921129618,0,0.816799493229761,0,0,0,0,0,0.423753227521713
9,2017-02-01,32,200,0.65945,0,0,0,0,0,0,0,0.146801290601426,0.0834183872043531,0.132126396435612,0,0,0,0,0.0878410689262762,0.0602295411581257,0,0,0,NA,0,0,0,1.38826584097059,1.23917847475188,0,0.643745045609497,0,0,0,0,0,0.322806853906484
10,2017-02-01,32,215,0.57704,0,0,0,0,0,0,0,0,0.0600039202253824,0,0,0,0,0,0.0944386786857737,0,0,0,0,NA,0,0,0,1.26473011013326,1.19059408633999,0,0.211653626579234,0,0,0,0,0,0.10648265276745
