Index,Date,DOY,Time,VPD,PAR,HBON9,HBOS9,HBIN9,HBIS9,HBON10,HBOS10,HBON11,HBON12,HBOS12,HBON13,HBON14,HBOS14,HBON15,HBON16,HBOS16,HBON17,HAON1,HAOS1,HAIN1,HAIS1,HAOS2,HAON2,HAON3,HAOS3,HAON4,HAOS4,HAON5,HAON6,HAOS6,HAON7,HAON8,HAOS8
1,3/1/2017,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3/1/2017,60,15,0,0,0,0,0,0,0,0,0,0,0.009487847,0.050082986,0,0,0.065218398,0.125812656,0,0.046920469,0,0,0,0,0,0,0.030411652,0.000316743,0,0,0.00119425,0.193087758,0.229152141,0,0,0.000323342
3,3/1/2017,60,30,0,0,0,0,0,0,0,0,0,0,0,0.005695741,0,0,0,0,0,0,0,0,0,0,0,0,0.015660664,0,0,0,0,0.105435766,0.053145622,0,0,0.00629173
4,3/1/2017,60,45,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003209496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002691433,0,0,0,0
5,3/1/2017,60,100,2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3/1/2017,60,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007216186,0,0,0
7,3/1/2017,60,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206393403,0.01486939,0,0,0,0,0.00137061,0,0,0,0,0,0,0,0,0,0.155249185,0,0,0
8,3/1/2017,60,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222531533,0,0,0
9,3/1/2017,60,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146234608,0,0,0,0,0,0.001072117,0,0,0,0,0,0,0,0,0,0.336653738,0,0,0
10,3/1/2017,60,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025839519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031938761,0,0,0
11,3/1/2017,60,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014587267,0.013379696,0,0,0,0,0,0,0,0,0,0,0,0
12,3/1/2017,60,245,0,0,0,0,0,0,0.006711599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027376341,0.03455366,0,0,0,0,0.002359323,0,0,0,0.262914354,0,0,0
13,3/1/2017,60,300,0,0,0,0,0,0,0.000660906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014115215,0.03802627,0,0.005053146,0,0,0,0,0,0,0.266326921,0,0,0
14,3/1/2017,60,315,2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036585429,0,0,0,0,0,0,0,0,0,0,0,0
15,3/1/2017,60,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030340319,0,0,0,0,0,0,0,0,0,0,0,0
16,3/1/2017,60,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011509438,0,0,0,0,0,0,0,0,0,0,0,0
17,3/1/2017,60,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002519103,0.018587954,0,0,0,0,0,0,0,0,0,0,0,0
