"Index","Date","DOY","Time","VPD","PAR","HBON9","HBOS9","HBIN9","HBIS9","HBON10","HBOS10","HBON11","HBON12","HBOS12","HBON13","HBON14","HBOS14","HBON15","HBON16","HBOS16","HBON17","HAON1","HAOS1","HAIN1","HAIS1","HAOS2","HAON2","HAON3","HAOS3","HAON4","HAOS4","HAON5","HAON6","HAOS6","HAON7","HAON8","HAOS8"
1,2017-07-01,182,0,4.44e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2017-07-01,182,15,0,0,0,0,0,0,0.000593528419800555,0,0,0,0,0,0,0,0,0,0,0,0,0.0206477619300069,7.02601884332299e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2017-07-01,182,30,0,0,0,0,0,0,0.00465437753544915,0,6.39598553581639e-18,0,0.461488664565917,0,0,0,0,0,0,0.00798327218827028,0,0,0.000164688428732004,0,0,0,0,0,0.0107715546389146,0.0062506704632242,0,0,0,0,0,0
4,2017-07-01,182,45,0,0,0,0,0,0,0,0,0,0,3.71677720412985,0.0233807312741041,0,0,0,0.0198166864487042,0,0.0131505797672919,0,0.000550846501425355,0.000271288526014858,0,0,0,0.201981049583284,0,0,0,0,0.0443195955948462,0.356812535563875,0,0.129980071309636,0
5,2017-07-01,182,100,0,0,0,0,0,0,0,0,0,0,0,0.108542831231032,0,0,0,0,0,0,0,0.00712086410962074,0.000386572548730669,0,0,0,0,0,0,0,0,0.239193925382425,0.438140125536753,0,0.192192939127877,0
6,2017-07-01,182,115,4.44e-16,0,0,0,0,0,0,0,0,0,0,0.0508608106823853,0,0,0,0,0,0,0,0.0105432502853526,0.000510216888206165,0,0,0,0,0,0,0,0,0.177521345839018,0.474026279198905,0,0.134910830108504,0.0341061964715061
7,2017-07-01,182,130,-4.44e-16,0,0,0,0,0,0,0,0,0,0,0.0605012016530922,0,0,0,0,0,0,0,0,0.000638296613666643,0,0,0,0,0,0,0,0,0.312866393011834,0.45004312250742,0,0.256873230547435,0.0677042575293172
8,2017-07-01,182,145,0,0,0,0,0,0,0,0,0,0,0,0.129894518709266,0,0,0,0,0,0,0,0,0,0,0,0,0.036165160678894,0,0,0,0,0.264905954829675,0.648754450845478,0,0.186156025295107,0.146897167327613
9,2017-07-01,182,200,0,0,0,0,0,0,0,0,0,0,0,0.154310377424475,0,0,0.0173056075938626,0.00960990426326835,0,0,0,0,0,0,0,0,0.111892425024208,0,0,0,0,0.297569128881453,0.834147824330461,0.0112908729554658,0.17469625021579,0.145293825094888
10,2017-07-01,182,215,0,0,0,0,0,0,0,0,0,0,0,0.234574775702258,0,0,0.0375706503654059,0.10955990494022,0,0,0,0,0,0,0,0,0.163520505507078,0,0,0,0.00247446922323738,0.387498593148674,1.02910545708847,0.0374480360031347,0.312803938765562,0.101964166308443
11,2017-07-01,182,230,0,0,0.00557455867661511,0,0,0.000925086322208539,0,0,0,0,0,0.37437806459105,0.0104530497515459,0,0.166178732744181,0.125622363799179,0.0233695110816901,0,0,0,0,0,0.00728065709089574,0,0.163201549668888,0,0,0.0570365893896018,0.00112367910710586,0.502279264336789,1.17370093905115,0.0412899250666931,0.364465284188777,0.0618983728614699
12,2017-07-01,182,245,0,0,0,0,0,0.00314411944470925,0,0,0,0,0,0.342513050684637,0.0167599829396723,0,0.106997002171764,0.107665170656531,0.0994088047830851,0,0,0,0,0,0.000647322784592138,0,0.171901169778616,0,0,0.045571368010845,0.0566284516980766,0.279235571185546,1.39831223870026,0.0326226387656534,0.330007786489941,0.0263700715456789
13,2017-07-01,182,300,0,0,0,0,0,0.000299706432057289,0,0,0,0.0040227101996338,0,0.274226147844738,0.00960790505567597,0,0.0471258258741043,0.0902547084902026,0.089433606354642,0,0,0,0,0,0.000324665026506805,0,0.127466819770123,0,0,0.0346235758151867,0.065777267226074,0.27613025742214,1.33779773885858,0.187678227153046,0.296156252970499,0.00276364642490279
14,2017-07-01,182,315,0,0,0,0,0,5.43478364468447e-05,0,0,0,0.034970365997254,0,0.244215046032369,0.00714165859396954,0,0.0922142592273081,0.0672755367195646,0.0736344820325009,0.056422847597968,0,0,0,0,0.00250492037055128,0,0.0938404403667513,0,0,0.02429884459631,0.0813576042417712,0.194941273900473,1.61618720692117,0.0600567858719631,0.222554067135915,0.00551190017888002
