Index,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
1,2/1/2017,32,0,0.27456,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2/1/2017,32,15,0.24867,0,0.0070208,0.013134,0.0073659,0,0.0040086,0.0051698,0.0091526,0.013753,0.0074944,0.0042438,0.011721,0.0051966,.,0,0.0082993,0.0063951,0.021375,0.020389,0.010628,0.004527,0.00055038,0.012244,0.011617,0.013278,0.02976,0.017163,0.008812,0.0070905,0.011318,0.0032564,0.0057521,0.0062237
3,2/1/2017,32,30,0.24539,0,0.0040753,0.0040369,0.0059979,0,0.0063423,0.0033995,0.0052851,0.012235,0.0069227,0.0026657,0.008213,0,.,0,0.0088867,0.0060504,0.024528,0.018652,0.018874,0.0064306,0.00066739,0.0050371,0.0088867,0.0055479,0.043572,0.022189,0.0069986,0.0072822,0.0079181,0,0.010529,0.0064519
4,2/1/2017,32,45,0.30849,0,0.0037954,0,0.0043692,0,0.0058713,0.0012206,0.0028903,0.013151,0.0044126,0.0030784,0.0076066,0,.,0,0.0085928,0.002836,0.01999,0.011054,0.023034,0.0076753,0.00063981,0.0042082,0.0046806,0.0043512,0.045811,0.014741,0.0044461,0.0092499,0.002974,0,0.011647,0.0069606
5,2/1/2017,32,100,0.47702,0,0.00035355,0,0,0,0,0,0,0.0052009,0,0,0.0021082,0,.,0,0.0026091,0,0.018129,0.00056148,0.023663,0.0087901,0.00075685,0,0,0,0.054024,0.0036453,0,0.0072224,0.0020558,0,0.012765,0.0074695
6,2/1/2017,32,115,0.70984,0,0,0,0,0,0.002207,0,0,0,0,0.00028111,0,0,.,0,0,0,0.01396,0,0.026406,0.0084353,0,0,0,0,0.054933,0.0047662,0.00056939,0.0054989,0.0060137,0,0.016547,0.007838
7,2/1/2017,32,130,0.83322,0,0,0,0,0,0.0067928,0,0,0,0,0.010963,0,0,.,0.012926,0,0,0.0098535,0,0.023209,0.0071457,0,0,0,0,0.026421,0.0054702,0,0.0070153,0,0,0.014558,0.01032
8,2/1/2017,32,145,0.76619,0,0,0,0,0,0.010857,0,0,0,0,0.01591,0,0,.,0.070561,0,0,0,0,0.013406,0.0018807,0,0,0,0,0,0.00076905,0,0.0028045,0,0,0.0078987,0.011395
9,2/1/2017,32,200,0.65945,0,0,0,0,0,0.012688,0,0,0,0,0.019019,0,0,.,0.10291,0,0,0,0,0.00037726,0,0,0,0,0,0,0,0,0.0025581,0,0.00015999,0.0026326,0.0085217
10,2/1/2017,32,215,0.57704,0,0,0,0,0,0.011274,0,0,0,0,0.017586,0,0,.,0.096607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037581,0,0.0023242
11,2/1/2017,32,230,0.49942,0,0,0,0,0,0.0086014,0,0,0,0,0.01647,0,0,.,0.087306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053444,0,0
12,2/1/2017,32,245,0.41769,0,0,0,0,0,0.010424,0,0,0,0,0.013178,0,0,.,0.092723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2/1/2017,32,300,0.35293,0,0,0,0,0,0.0078957,0,0,0,0,0.011451,0,0,.,0.081939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020899,0,0
14,2/1/2017,32,315,0.31058,0,0,0,0,0,0.010419,0,0,0,0,0.015468,0,0,.,0.065984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0091094,0,0
15,2/1/2017,32,330,0.28333,0,0,0,0,0,0.0076106,0,0,0,0,0.015446,0,0,.,0.055281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011744,0,0
16,2/1/2017,32,345,0.26348,0,0,0,0,0,0.0087284,0,0,0,0,0.015113,0,0,.,0.052591,0,0,0,0,0,0,0,0.0017826,0,0,0,0,0,0,0,0.0085542,0,0
17,2/1/2017,32,400,0.22526,0,0,0,0,0,0.0094274,0,0,0,0,0.019002,0,0,.,0.05098,0,0,0,0,0,0,0,0.0028169,0,0,0,0,0,0,0,0.0098149,0.00023694,0
18,2/1/2017,32,415,0.2177,0,0,0,0,0,0.012947,0,0,0,0.0010538,0.026415,0,0,.,0.046336,0,0,0,0,0,0,0,0.0010263,0,0,0,0,0,0,0,0.012454,0.0010424,0
19,2/1/2017,32,430,0.21032,0,0,0,0,0.0021606,0.011251,0,0,0,0.00079826,0.019273,0,0,.,0.046329,0,0,0,0,0,0.00063819,0,0,0,0,0,0,0,0,0,0.012346,0,0
20,2/1/2017,32,445,0.19573,0,0,0,0,0,0.010966,0,0,0,0,0.021455,0,0,.,0.041348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011895,0,0
21,2/1/2017,32,500,0.17943,0,0,0,0,0,0.01606,0,0,0,0.0065531,0.022381,0,0,.,0.01762,0,0,0,0,0,0.0051118,0,0,0,0,0,0,0,0,0,0.011788,0,0
22,2/1/2017,32,515,0.17415,0,0,0,0,0,0.011384,0,0,0,0.0032256,0.017325,0,0,.,0.011503,0,0,0,0,0,0.0071647,0,0,0,0,0,0,0,0,0,0.012713,0,0
23,2/1/2017,32,530,0.17035,0,0,0,0,0,0.01251,0,0,0,0.00079445,0.023921,0,0,.,0.0080965,0,0,0,0,0,0.0068083,0,0,0,0,0,0,0,0,0,0.011918,0,0
24,2/1/2017,32,545,0.15284,0,0,0,0,0,0.015767,0,0,0,0.006201,0.024851,0,0,.,0.0093636,0,0,0,0,0,0.018112,0,0,0,0,0,0,0,0,0,0.012154,0,0
