Index,Date,DOY,Time,VPD,PAR,HBON9,HBOS9,HBIN9,HBIS9,HBON10,HBOS10,HBON11,HBON12,HBOS12,HBON13,HBON14,HBOS14,HBON15,HBON16,HBOS16,HBON17,HAON1,HAOS1,HAIN1,HAIS1,HAOS2,HAON2,HAON3,HAOS3,HAON4,HAOS4,HAON5,HAON6,HAOS6,HAON7,HAON8,HAOS8
1,9/1/2017,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9/1/2017,244,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067449,0,0,0,0.0048084,0.0032732,0,0,0.00051051,0.0003727,0.00024175,0.0014161,0,0.00068399,0.0061138,0,0,0,0,0
3,9/1/2017,244,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015669,0,0,0,0.0033896,0.0053382,0,0,0.00089068,0,0.0059385,0.0057863,0,0.0050887,0.0046355,0,0,0,0,0
4,9/1/2017,244,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002695,0.020295,0,0,0,0.0029878,0.0044792,0,0,0.0011404,0,0.0051767,0.0066858,0.003907,0.0038499,0.0059834,0,0,0,0,0
5,9/1/2017,244,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025737,0,0,0,0,0.0039282,0,0,0.0015205,0,0.0049918,0.0059701,0.004166,0.001098,0.0080486,0,0,0,0,0
6,9/1/2017,244,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090954,0.041649,0,0,0,0,0.0036849,0,0.0083982,0,0,0.0069753,0.0052544,0.0081386,0,0.011702,0,0,0,0,0
7,9/1/2017,244,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033035,0.038195,0,0,0,0,0.0020558,0,0.087877,0,0,0.0041886,0.0044043,0.0045474,0,0.01035,0,0,0,0,0
8,9/1/2017,244,145,0,0,0,0,0,0,0,0,0,0,0,0.0019883,0,0.024553,0.010656,0,0,0,0.00036815,0.00088957,0,0,0,0,0.002563,0.0036886,0.0033003,0,0.0054371,0,0,0,0,0
9,9/1/2017,244,200,0,0,0.0050967,0,0,0,0,0,0,0,0,0.0071952,0,0.023,0,0,0,0,0.0021381,0,0,0,0,0,0.0019457,0.0028388,0.0045179,0,0.0029611,0,0,0,0,0
10,9/1/2017,244,215,0,0,0.0078382,0,0,0,0,0,0,0,0,0.012329,0,0.026307,0,0,0,0,0.0068371,9.21E-05,0,0.032093,0,0,0.0014719,0.0021233,0.0068398,0,0.0048784,0,0,0,0,0
11,9/1/2017,244,230,0,0,0.011985,0,0,0,0,0.00049209,0,0,0,0.01607,0.0020661,0.024746,0,0.0010613,0,0.0024373,0.0062864,0,0,0,0,0,0.00071092,0.0014078,0.0062745,0,0.0026832,0,0,0,0,0
12,9/1/2017,244,245,0,0,0.011836,0,0,0,0.0032917,0.0003763,0,0.0025163,0,0.015748,0.0029286,0.031038,0,0.00043417,0.0011778,0.001994,0.0083759,0.0052817,0.00028676,0,0,0,0.00052406,0.00082616,0.010545,0.0020747,0.0030402,0,0,0,0,0
13,9/1/2017,244,300,0,0,0.013638,0,0,0,0.0045121,0.0021897,0.00058589,0.003928,0,0.018591,0.0046884,0.012942,0.0057717,0.0001126,0.002813,0.0035668,0.0062098,0.0056233,0.0028643,0,0,0.0010216,0,0.00011054,0.011226,0.0031878,0.002121,0,0,0,0,0
14,9/1/2017,244,315,0,0,0.014747,0,0,0,0.0034257,0.0033176,0.0042937,0.0034008,0,0.01893,0.0057109,0.010982,0.11594,0,0.0034292,0.003556,0.0068313,0.0056541,0.0018159,0,0.0015952,0,0,0,0.011073,0.0012462,0.00091886,0,0,0,0,0
15,9/1/2017,244,330,0,0,0.014878,0.00058348,0,0,0.0014775,0.0040324,0.0037196,0.0024256,0,0.014782,0.004492,0.0038816,0.11199,0,0.0022878,0.00037351,0.012476,0.0055295,0.00092522,0,0.0041115,0,0,0,0.011059,0.00083126,0.00028281,0,0,0,0,0
16,9/1/2017,244,345,0,0,0.016973,0.00085789,5.35E-05,0,0.0026947,0.0040547,0.0030108,0.0018979,0,0.014591,0.0035714,0.0026079,0.086502,0,0.0015857,0.0023775,0.0089621,0.005405,3.43E-05,0,0.0038865,0,0,0,0.010906,0.0034761,0,0,0,0,0,0
17,9/1/2017,244,400,0,0,0.01809,0.0005217,0.0011244,0,0.0014651,0.0040771,0.0021678,0.0025641,0,0.014269,0.0019042,0.0021404,0.084012,0,0.00088338,0.00077765,0.011513,0.0098066,0.0050064,0,0.0036615,0,0.0039183,0.0039653,0.01396,0.0044581,0,0,0,0,0,0
18,9/1/2017,244,415,0,0,0.014289,0,0,0,0,0.00092018,0,0,0,0.013947,0,0,0.14092,0,0,0,0.016769,0.012984,0.0057059,0,0.0034365,0.00096705,0.0037316,0.0037858,0.017033,0.0043224,0.0026022,0,0.0031954,0,0,0
19,9/1/2017,244,430,0,0,0.012882,0,0.00080317,0,0,0,0,0,0,0.013625,0,0,0.076556,0,0,0,0.013521,0.013016,0.004649,0,0.0011239,0.0012136,0.0031096,0.0055045,0.015194,0.0034863,0.0050768,0,0.0064098,0,0,0
20,9/1/2017,244,445,0,0,0.017781,0,0.00064254,0,0,0,0,0,0,0.013303,0,0,0.10039,0,0,0.00059214,0.0161,0.012891,0.0035921,0,0,0.00094518,0.0029224,0.0057332,0.016163,0.0023703,0.006559,0,0.01053,0,0,0
21,9/1/2017,244,500,0,0,0.017631,0.00019457,0.0004819,0,0,0.0028025,0,0,0,0.017196,0,0.011178,0.085742,0.0030901,0,0,0.016889,0.013713,0.0025352,0,0.00054469,0.0028698,0.0027351,0.0031106,0.018262,0.001534,0.005459,0,0.0075764,0,0,0
22,9/1/2017,244,515,0,0,0.017481,0.00026538,0.00032127,0,0.0040083,0.0049267,0.0052699,0.0045033,0,0.019258,0.0024738,0.017526,0.084014,0.0029469,0,0.00047314,0.014383,0.012482,0.0014783,0.0062618,0,0.00040827,0.0012439,0.0030657,0.01698,0.00041829,0.0016484,0,0.006926,0,0,0
23,9/1/2017,244,530,0,0,0.018742,0.00013269,0.00016063,0,0.0041189,0.0058059,0.0061,0.0054149,5.88E-06,0.018934,0.0037557,0.011216,0.089423,0.0029581,0.0030953,0.0028327,0.016069,0.012514,0.00042138,0.019198,9.57E-05,0.00026849,0.0020698,0.0028852,0.017531,0,0.0019795,0,0.0071567,0,0,0
24,9/1/2017,244,545,0,0,0.020148,0,0,0,0.0040844,0.0055719,0.0074746,0.0078412,0,0.018609,0.0039862,0.009227,0.10906,0.0028149,0.0038414,0.0033089,0.014311,0.012389,0,0.02443,0.0020865,0,0,0,0.016672,0.005032,0,0,0.00774,0,0,0
25,9/1/2017,244,600,0,1000,0.020422,0,0,0.00040269,0.0063779,0.0053379,0.0092616,0.0087588,0,0.018684,0.0034639,0.013341,0.10198,0.0026717,0.0037017,0.0032034,0.012409,0.015427,0.0015979,0.022782,0.0018615,0,0,0.0030159,0.016518,0.0061453,0,0.00050301,0.010623,0,0,0.00062319
26,9/1/2017,244,615,0,1000,0.021549,0,0,0.00042564,0.0060523,0.005243,0.0094149,0.0087664,5.80E-05,0.018226,0.0055044,0.0091189,0.088812,0.0025285,0.003562,0.0032435,0.01709,0.012769,0.0028813,0.0057834,0.0016365,0.0004641,0.003588,0,0.021456,0.0061298,0,0.001006,0.0078489,0,0,0.0012464
27,9/1/2017,244,630,0,1000,0.023106,0,0,0.00032192,0.0058725,0.0051482,0.0099776,0.008774,0.0016454,0.01963,0.0037742,0.0075399,0.067751,0.0023853,0.0034224,0.003138,0.014728,0.014541,0.0027271,0,0.0014115,0.00011668,0.0049542,0.0020111,0.017901,0.0069628,0.0014516,0.001509,0.0087855,0,0,0.0018696
28,9/1/2017,244,645,0,1000,0.023811,0,0,0.00097864,0.0062761,0.0053319,0.010131,0.0089334,0.0016069,0.019438,0.0031014,0.0055461,0.064602,0.0022421,0.0032827,0.0044893,0.015968,0.014415,0.0032129,0,0.0011865,0.0027383,0.0067636,0.0049054,0.017747,0.0082231,0.0026402,0.0020121,0.010608,0,0,0.0024927
29,9/1/2017,244,700,0,1000,0.02366,0,0,0.002399,0.0059503,0.0074708,0.011652,0.0097009,0.0022476,0.01978,0.0080208,0.0065935,0.060253,0.0031802,0.0031431,0.0065767,0.016158,0.01255,0.003539,0,0.00096147,0.0036854,0.0062326,0.0045373,0.018864,0.0056593,0.0011159,0.00094956,0.0053757,0,0,0.0014819
30,9/1/2017,244,715,0,1000,0.023509,0,0.001156,0.0031862,0.0056245,0.007796,0.013864,0.012148,0.0022091,0.022796,0.0073429,0.0034898,0.051854,0.0025732,0.003151,0.0064708,0.015897,0.013372,0.00515,0,0.00073647,0.0042448,0.0068732,0.0041693,0.024543,0.0083345,0.00087673,0.0022343,0.0077143,0,0,0.001198
31,9/1/2017,244,730,0,1000,0.023358,0,0.0023791,0.0030822,0.007344,0.0075611,0.014018,0.012614,0.0020347,0.022604,0.0063624,0.0028736,0.041468,0.0067734,0.0033067,0.006365,0.014135,0.012614,0.0057997,0,0.00051147,0.0019513,0.0060492,0.0042098,0.018838,0.0067595,0,0.0033249,0.0090026,0,0,0.0023634
32,9/1/2017,244,745,0,1000,0.023207,0,0.0023663,0.0029781,0.0086299,0.0073263,0.014172,0.013234,0.0018603,0.022546,0.0078096,0.0021179,0.040569,0.0092847,0.0058326,0.0064056,0.020967,0.016451,0.0061281,0,0.00093872,0.0062789,0.0072762,0.0052052,0.025808,0.012583,0.0031138,0.0042204,0.015271,0,0,0.0049855
33,9/1/2017,244,800,0,1000,0.023056,0.00029613,0.0023534,0.0028741,0.0083029,0.0082123,0.0076281,0.012629,0.0016859,0.022354,0.0088044,0.00080859,0.035246,0.009297,0.0061381,0.0065928,0.023601,0.019998,0.0059732,0,0.0046441,0.010251,0.0083593,0.0056559,0.030989,0.022259,0.0061811,0.011846,0.020893,0,0,0.0056087
34,9/1/2017,244,815,0,1000,0.022905,0.006257,0.0023405,0.00277,0.0078292,0.0098035,0.014479,0.012637,0.0016474,0.023908,0.009649,0,0.047491,0.0091527,0.0082315,0.008543,0.017867,0.020995,0.0059794,0,0.005076,0.0070139,0.0097398,0.0067919,0.033594,0.029748,0.0022047,0.010761,0.023843,0,0,0.0062319
35,9/1/2017,244,830,0,1000,0.022754,0.0077159,0.0035666,0.002666,0.0075022,0.0099902,0.014496,0.012645,0.0024249,0.025198,0.010342,0,0.10281,0.0090084,0.0086883,0.0096155,0.021551,0.019264,0.0058245,0,0.0043235,0.0082334,0.0083225,0.0051913,0.031837,0.026632,0.0013926,0.011267,0.020276,0,0,0.0068551
36,9/1/2017,244,845,0,1000,0.019758,0.0064867,0.0047958,0.0025619,0.0045437,0.0096138,0.012452,0.010058,0.0022503,0.023792,0.0093557,0,0.11647,0.0088641,0.0063121,0.0096568,0.026187,0.023478,0.0056696,0,0.0063376,0.01196,0.015189,0.0094865,0.041355,0.030019,0.0063268,0.015166,0.026313,0,0,0.0074782
37,9/1/2017,244,900,0,1000,0.016357,0.0079469,0.006028,0.0024579,0.0053851,0.0096597,0.012058,0.01037,0.0012599,0.021853,0.017595,0,0.077442,0.0087197,0.0082579,0.01088,0.023929,0.0219,0.0053537,0,0.0051876,0.013061,0.014501,0.006231,0.041197,0.032684,0.0036367,0.016074,0.02509,0.0071369,0,0.0081014
38,9/1/2017,244,915,0,1000,0.021304,0.011495,0.0060151,0.0036286,0.0065214,0.0094241,0.0098891,0.012515,0.0010855,0.021526,0.023455,0,0.050996,0.014558,0.009313,0.009002,0.020004,0.02113,0.0051988,0,0.0054886,0.019904,0.013516,0.0070949,0.032529,0.034165,0.0045477,0.024467,0.024597,0.010669,0,0.0087246
39,9/1/2017,244,930,0,1000,0.022007,0.025262,0.0060022,0.0040352,0.0063409,0.0090477,0.0070523,0.0113,0.00077524,0.022408,0.025746,0,0.058026,0.022232,0.0097712,0.0099282,0.025552,0.018598,0.005044,0,0.018896,0.02467,0.012384,0.005492,0.03034,0.027466,0.0061835,0.039241,0.021209,0.013581,0,0.0091649
40,9/1/2017,244,945,0,1000,0.021856,0.033714,0.0059893,0.005979,0.012202,0.010644,0.0007415,0.01085,0.00032939,0.026805,0.02789,0,0.056133,0.02418,0.01354,0.012635,0.024982,0.018472,0.0048891,0,0.035462,0.024581,0.027035,0.0059438,0.02787,0.027158,0.0040669,0.048854,0.031099,0.022132,0,0.0097879
41,9/1/2017,244,1000,0,1000,0.021705,0.038994,0.0059764,0.0056182,0.013952,0.014802,0,0.010249,0.00015501,0.026476,0.026398,0.010847,0.055693,0.024034,0.014758,0.012528,0.025026,0.028194,0.0047342,0,0.045402,0.027755,0.063121,0.0087328,0.035708,0.046851,0.0088926,0.049591,0.038933,0.023576,0,0.010411
42,9/1/2017,244,1015,0,1000,0.021554,0.038792,0.0059634,0.0058984,0.017205,0.022021,0,0.01423,0.0025642,0.02764,0.030294,0.01539,0.057188,0.023726,0.022085,0.012422,0.027383,0.065574,0.0045793,0,0.045594,0.029032,0.084378,0.0090506,0.034965,0.044088,0.010546,0.050542,0.045558,0.025242,0.010714,0.011034
