Index,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
1,8/1/2017,213,0,0.023779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8/1/2017,213,15,0,0,0,0.0058229,0.0033122,0.0005183,0,3.13E-05,0.0036831,0.00023727,0,0,0,0,0,0.00072622,0.00070547,0.00026683,0,0,0,0,0,0,0.0014387,0,0.0033776,0,0.0010588,0,0,0.0034105,0,0
3,8/1/2017,213,30,0,0,0,0.0015005,0.0020754,0.0017577,0,6.27E-05,0.0022077,0.00099378,0,0,0,0,0.0018593,0,0.0027246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,8/1/2017,213,45,-2.22E-16,0,0,0.0041568,0.0041807,0.0010121,0,0,0.0026702,0.0010595,0,0,0,0,0.0036966,0,0.00081023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034189,0,0
5,8/1/2017,213,100,0,0,0,0.0038014,0.0040061,0,0,0,0.0011958,0,0,0,0,0,0.0073626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048901,0,0
6,8/1/2017,213,115,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0.00063768,0,0,0.013512,0,0,0,0,0,0,6.83E-05,0,0,0,0,0,0,0,0,0,0.0056294,0,0
7,8/1/2017,213,130,0,0,0,0,0,0,0.00076729,0,0,0,0,0.0008,0,0,0.024326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061243,0,0
8,8/1/2017,213,145,0,0,0.00063445,0,0,0,0.00089576,0,0,0,0,0.0021824,0,0,0.030466,0,0,0,0,0,0,0.00061433,0,0,0,0,0,0,0,0,0,0.0049027,0,0
9,8/1/2017,213,200,0,0,0.0010581,0.0070017,0.006982,0,0.0036682,0,0.0041133,0,0,0.0023449,0,0,0.041204,0,0.0015656,0,0,0,0,0,0,0,0,0.00098661,0,0,0.0021703,0,0,0.0031958,0,0
10,8/1/2017,213,215,2.22E-16,0,0.0017933,0.0074456,0.0074326,0,0.0026398,0,0.0076079,0.00019906,0,0.001287,0,0,0.052828,0,0.0011257,0,0,0.0016591,0,0,0,0,0.00068873,0,0,0,0.0021788,0,0,0.0012516,0,0
11,8/1/2017,213,230,0,0,0.0017512,0.0053284,0.0063518,0,0.0017776,0,0.0049064,0,0,0.0011011,0,0,0.074531,0,0.0010142,0,0,0.00017443,0,0,0,0,3.36E-05,0,0,0,0.00079255,0,0,0.0044258,0,0
12,8/1/2017,213,245,2.22E-16,0,0,0.000205,0.0040524,0,0.0027346,0,0.0028661,0,0,0.0017858,0,0,0.18233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049195,0,0
13,8/1/2017,213,300,0,0,0,0.0031807,0.0069462,0,0.00071472,0,0.0032614,0.00044963,0,0.0014256,0,0,0.40947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049237,0,0
14,8/1/2017,213,315,0,0,0,0.0061762,0.0078579,0,1.83E-05,0,0.0041449,0.00082329,0,0.0010657,0,0,0.29471,0,0.00067932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044384,0,0
15,8/1/2017,213,330,0,0,0.00080488,0.0096756,0.011241,0,0.0011379,0,0.0073167,0.002244,0,0.00070626,0,0,0.082943,0,0.0032045,0,0,0.00052402,0,0,0,0,0.0050017,4.70E-05,0,0,0.0029189,0,0,0.0024894,0,0
16,8/1/2017,213,345,0,0,0.00014114,0.013364,0.012472,0,0.00060566,0,0.0073894,0.0052486,0,0,0,0,0.06524,0,0.0054125,0,0,8.73E-05,0.00092217,0,0,0,0.0074043,0.0023077,0.00037669,0,0.0073059,0,0,0.0012767,0,0
17,8/1/2017,213,400,0,0,0.00087589,0.010573,0.01293,0,0,0,0.0061533,0.0051004,0,0,0,0,0.058734,0,0.0019909,0,0,0,0,0,0,0,0.0064003,0.0024969,0,0,0.0052062,0,0,0.0022542,0,0
