Index,Date,DOY,Time,VPD,PAR,HBON9,HBOS9,HBIN9,HBIS9,HBON10,HBOS10,HBON11,HBON12,HBOS12,HBON13,HBON14,HBOS14,HBON15,HBON16,HBOS16,HBON17,HAON1,HAOS1,HAIN1,HAIS1,HAOS2,HAON2,HAON3,HAOS3,HAON4,HAOS4,HAON5,HAON6,HAOS6,HAON7,HAON8,HAOS8
1,11/1/2017,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11/1/2017,305,15,0,0,0.00025262,0,0.00052933,0,0,0,0,0,0,0,0.00050016,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,5.03E-05,0,0,0,0.00023298,0.00022425,0,0,0.00029139
3,11/1/2017,305,30,0,0,4.02E-05,0,0.0010587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011965,0,0,0,0,0,0.00010061,0,0,0,0.00046596,0,0,0,0
4,11/1/2017,305,45,0,0,0,0,0.001588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017947,0,0,0,0,0,0.00015092,0,0,0,0.00069893,3.54E-05,0,0,0
5,11/1/2017,305,100,0,0,0.00101,0,0.0019727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023929,0,0,0,0,0,0.00020123,0,0,0,0.00093191,0,0,0,0
6,11/1/2017,305,115,0,0,0.0015726,0,0.0023572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029911,0,0,0,0,0,0.00025153,0,0,0,0.0011649,0.00128,0,0,0
7,11/1/2017,305,130,0,0,0.0004298,0,0.0023078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017944,0,0.002707,0,0,0,0.0039382,0,0,0,0.0013979,0.0023019,0,0.0010655,0.0010771
8,11/1/2017,305,145,0,0,0.00037232,0.00014545,0.0034156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023925,0,0.0014518,0,0,0,0.0021671,0,0,0,0.0016308,0.0017277,0,0,0.0028762
9,11/1/2017,305,200,0,0,0.0017085,0.00072723,0.0029316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029906,0,1.37E-05,0,0,0,0.0023691,0,0,0,0.0018638,0,0,0.0026771,0.00082236
10,11/1/2017,305,215,-1.11E-16,0,0.00025752,0.001309,0.0010068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035887,0,0.0019211,0,0,0,0.0040897,0,0,0,0.0019217,0.0028136,0,0.0032342,0
11,11/1/2017,305,230,0,0,0.00066383,0.0018908,0.0011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077784,0,0.0023424,0,0,0,0.0041402,0,0,0.00044879,0.0019796,0.0036766,0,0.0058126,0.00090199
12,11/1/2017,305,245,0,0,0.0027745,0.0024726,0.0017733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004785,0,0.0029508,0,0,0,0.0046472,0,0,0.0014834,0.0018625,0.0031012,0,0.0061218,0.0013592
13,11/1/2017,305,300,0,0,0.0019409,0.0030544,0.0020124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053831,0,0.0028129,0,0,0.00014279,0.0042411,0,0,0.0014002,0.0022703,0.003804,0,0.0071927,0.003155
14,11/1/2017,305,315,1.11E-16,0,0.0031227,0.0033547,0.00066954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059812,0,0.0026751,0,0,0.00095821,0.0042916,0,0,0.0029163,0.00023233,0.0046672,0,0.0067415,0.0029427
15,11/1/2017,305,330,0,0,0.002444,0.004218,0.00076485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015565,0,0.0025372,0,0,0.0012913,0.0043421,0,0,0.00091486,0,0.003133,0,0.0060366,0.0022291
16,11/1/2017,305,345,1.11E-16,0,0.0022308,0.0028307,0.00042986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053821,0,0.0020262,0,0,0.0013026,0.0042405,0,0,0.00099143,0,0.00081052,0,0.0055856,0.0023519
17,11/1/2017,305,400,-1.11E-16,0,0.0040325,0,0.00081184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059801,0,0.0020748,0,0,0.0011531,0.004291,0,0,0.0026653,0,0.0026232,0,0.0048812,0.0026415
18,11/1/2017,305,415,-1.11E-16,0,0.0025785,7.23E-05,0.0013372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065782,0,0.001937,0,0,0.0019681,0.0041894,0,0,0.0021022,0,0.0030055,0,0.0046834,0.0030982
19,11/1/2017,305,430,0,0,0.0025202,0.0045726,0.001432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053812,0,0.0016127,0,0,0.0027836,0.0042399,0,0,0.0013805,0,0.0017969,0,0.0029681,0.003555
20,11/1/2017,305,445,0,0,0.0021528,0.0015083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059791,0,0.0014749,0,0,0.00070598,0.0042903,0,0,0.0014569,0,0.0017022,0,0,0.0036772
21,11/1/2017,305,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029885,0,0.00096451,0,0,0,0.0013084,0,0,0,0,0,0,0,0.00046719
22,11/1/2017,305,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053802,0,0.00064059,0,0,8.88E-05,0,0,0,0,0,0,0,0,0
23,11/1/2017,305,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077728,0,0.0010614,0,0,0.00058046,0.0026199,0,0,0,0,0,0,0,0.0022087
24,11/1/2017,305,545,0,0,0.00068882,0,0.00076125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026481,0.00083707,0,0.00092351,0,0.00068822,0.0010721,0.0034286,0.00089545,0,0,0.00063768,0.00037458,0,0,0.002331
25,11/1/2017,305,600,0,0,0.0034064,0,0.0012846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014053,0.00089686,0,0.00078568,0,0.00092455,0.0015637,0,0,0.00067035,0,0.00086957,0.00075502,0,0,0.0012896
26,11/1/2017,305,615,0,0,0.0011894,0.0013485,0.0013792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077714,0,0.00064784,0.00066708,0,0.0018951,0,0,0.00029576,0,0.00057941,0,0,0,0
27,11/1/2017,305,630,1.11E-16,0,0.0045262,0.00025692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047807,0,0.00051,0.001166,0.00065382,0.0014259,0,0,0,0,0.00063724,0,0,0,0
28,11/1/2017,305,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,11/1/2017,305,700,0,1000,0,0.0018784,0,0,0.00050278,0,0,0.00026426,0.0013334,0.00013577,0.00036204,0,0,0,0.00096822,0,0,0,0,0.00053053,0,0,0,0,0,0.0005943,0.00026229,0,0.0024078,0.0042551,0,0.0035226
30,11/1/2017,305,715,1.11E-16,1000,0,0.0046045,0,0,0,0,0,0.00080853,0.00066042,0,0.0023394,0,0,0,0.0007572,0.0004589,0,0,0,0.0006889,0,0,0,0,0,0.00088793,0,0,0.0026025,0.0042745,0,0.0028946
31,11/1/2017,305,730,0,1000,0,0.0050994,0,0,0,0,0,0.0023353,0.0014931,0.001427,0.0051381,0.0021094,0.00099358,0.0023549,0.0029115,0.0013526,0.00084025,0,0.00049204,0.00084726,0,0,0,0,0,0.0028439,0,0.00023464,0.0024802,0.0042939,0,0.0044315
32,11/1/2017,305,745,0,1000,0,0.0095408,0,0.00050805,0.0027363,0.001638,0.0007865,0.0041489,0.0028308,0.0052231,0.0057764,0.0069622,0.004878,0.0073656,0.0062683,0.0035819,0.0015649,0,0.0045239,0.0010056,0,0.001733,0.00034556,0,0,0.0049602,0,0.0014725,0.0034684,0.0082183,0,0.0066427
33,11/1/2017,305,800,0,1000,0.00069764,0.0097594,0,0.0022958,0.004978,0.0051207,0.0034767,0.0045572,0.0037935,0.0077184,0.0058722,0.013912,0.0051164,0.0077781,0.0036749,0.0071665,0.0024577,0.0010669,0.0071683,0.001164,0.00092733,0.0020932,0.0017902,0,0,0.0058661,0,0.00097065,0.0025527,0.01293,0,0.0061781
34,11/1/2017,305,815,0,1000,0.0015762,0.0094118,0,0.0028782,0.0060687,0.0059313,0.0056081,0.0063798,0.0031171,0.010375,0.0088294,0.019832,0.0055018,0.0074191,0.004652,0.0090884,0.0025166,0.001065,0.0071586,0.0013224,0.00087068,0.0033492,0.0029181,0,0,0.0061638,0,0.0016873,0.0021136,0.012575,0,0.0045447
35,11/1/2017,305,830,0,1000,0.0021481,0.0090642,0,0.005437,0.0078908,0.0057929,0.0061667,0.0065071,0.0054713,0.013645,0.01208,0.023731,0.0091312,0.013659,0.00444,0.012208,0.0045838,0.0010632,0.0078593,0.0014807,0.00066248,0.0047587,0.0030852,0,0.00087222,0.0076837,0,0.0017077,0,0.013542,0,0.0035824
36,11/1/2017,305,845,1.11E-16,1000,0.0042676,0.011269,0,0.0069402,0.01546,0.0089902,0.010769,0.0093339,0.0054254,0.022534,0.016462,0.042636,0.013983,0.018203,0.00901,0.021201,0.0081778,0.00070229,0.014471,0,0.0021235,0.0061728,0.004216,0,0.0016364,0.013058,0,0.0025999,0,0.021946,0,0.0036201
37,11/1/2017,305,900,0,1000,0.0077992,0.022709,0.0015384,0.0093693,0.023599,0.016398,0.017175,0.016494,0.015095,0.033134,0.026797,0.068246,0.019187,0.030411,0.017274,0.040869,0.026995,0.004302,0.030196,0,0.011426,0.015185,0.023393,0.010018,0.01153,0.025414,0.015601,0.0078833,0.0039675,0.041155,0,0.011884
38,11/1/2017,305,915,0,1000,0.037806,0.037703,0.019611,0.021472,0.04866,0.032866,0.045231,0.039842,0.037203,0.044753,0.055442,0.10795,0.030434,0.063829,0.047232,0.10395,0.10456,0.035417,0.095602,0.036879,0.063315,0.076605,0.10216,0.082739,0.053263,0.056251,0.089209,0.043698,0.047447,0.10762,0.0011271,0.073708
39,11/1/2017,305,930,0.1482,1000,0.12652,0.11146,0.089962,0.062025,0.14034,0.097174,0.13025,0.1244,0.10829,0.082274,0.15932,0.23026,0.072996,0.15361,0.12547,0.2743,0.20414,0.085775,0.17641,0.089272,0.15173,0.176,0.1817,0.16243,NaN,0.11312,0.16218,0.12858,0.13808,0.21333,0.064225,0.14077
40,11/1/2017,305,945,0.24778,1000,0.20361,0.21151,0.16242,0.1179,0.24097,0.16857,0.20346,0.2146,0.17564,0.14735,0.28282,0.39748,0.13198,0.24302,0.18276,0.38458,0.25657,0.12291,0.22569,0.1191,0.19766,0.22515,0.22033,0.19781,NaN,0.14858,0.19308,0.17824,0.17567,0.29074,0.1063,0.17334
41,11/1/2017,305,1000,0.39148,1000,0.24602,0.29541,0.20274,0.16039,0.29239,0.21611,0.23492,0.25626,0.20542,0.19592,0.33965,0.49729,0.17232,0.30174,0.21509,0.426,0.29792,0.1605,0.27757,0.14302,0.23505,0.25502,0.25627,0.22268,NaN,0.17526,0.22305,0.21325,0.19837,0.33471,0.13647,0.20613
42,11/1/2017,305,1015,0.41972,1000,0.26344,0.33494,0.21805,0.18427,0.30404,0.23219,0.24125,0.26138,0.20609,0.20921,0.34135,0.51019,0.182,0.31563,0.21763,0.43559,0.31452,0.17889,0.30359,0.15794,0.25166,0.26416,0.26438,0.22447,NaN,0.17925,0.23177,0.23328,0.20731,0.35422,0.16188,0.21759
43,11/1/2017,305,1030,0.44685,1000,0.27184,0.34448,0.22944,0.20106,0.31566,0.24239,0.25098,0.27084,0.20932,0.22171,0.34865,0.52842,0.19641,0.33322,0.22424,0.45126,0.3078,0.17764,0.31144,0.16037,0.24856,0.2596,0.26235,0.2164,NaN,0.18285,0.23142,0.2333,0.19959,0.35951,0.16802,0.20936
44,11/1/2017,305,1045,0.44405,1000,0.27633,0.36135,0.23711,0.21924,0.31619,0.25228,0.25301,0.26793,0.21147,0.2272,0.35703,0.52349,0.19892,0.34298,0.22985,0.4545,0.29862,0.17714,0.31331,0.15931,0.23706,0.2437,0.25328,0.20494,NaN,0.17971,0.2239,0.21794,0.18066,0.34889,0.15364,0.20172
45,11/1/2017,305,1100,0.48125,1000,0.29411,0.3792,0.2462,0.23615,0.32805,0.27266,0.26497,0.28369,0.22612,0.24076,0.38977,0.56226,0.208,0.35886,0.25012,0.47241,0.31209,0.18842,0.33613,0.17286,0.25064,0.25034,0.26364,0.21305,NaN,0.19548,0.23432,0.23282,0.19968,0.36095,0.15404,0.21503
46,11/1/2017,305,1115,0.61631,1000,0.30845,0.40411,0.25341,0.2564,0.36088,0.30034,0.2851,0.31154,0.24228,0.27042,0.41951,0.64293,0.23187,0.39083,0.26123,0.52064,0.34391,0.20797,0.37253,0.19198,0.2748,0.27518,0.28645,0.22758,NaN,0.21679,0.25732,0.27149,0.22829,0.39658,0.17812,0.2329
