Index,Date,DOY,Time,VPD,PAR,HCOS1,HCON1,HCON2,HCIS9,HCON3,HCOS4,HCON5,HCOS6,HCON6,HCOS7,HCON8,HCOS8,HCIN8,HCON9,HCOS2,HCON4,LOON10,LOOS10,LOIN10,LOIS10,LOON11,LOOS11,LOON17,LOOS17,LOON15,LOOS15,LOON14,LOOS14,LOON12,LOOS12,LOON16,LOON13
1,3/1/2017,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0
2,3/1/2017,60,15,0,0,0,0,0,0,0,0,0,0,0.00066882,0,0,0,0,0.0012779,0,0.00091001,0,0.0050588,0,0,.,0,0,0.00092482,0,0,0,0,0,0.00060225,0.0056188,0
3,3/1/2017,60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032916,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0.0008322,0.010831,0
4,3/1/2017,60,45,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0.011685,0
5,3/1/2017,60,100,2.22E-16,0,0,0.00016809,0,0,0,2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0.0096025,0
6,3/1/2017,60,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0.018361,0
7,3/1/2017,60,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040962,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0.0069046,0
8,3/1/2017,60,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018837,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0
9,3/1/2017,60,200,0,0,0,0.0018382,0,0,0,0,0,0,0,0,0,0,0,0,0.0023057,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0
10,3/1/2017,60,215,0,0,0,0.002823,0,0,0,0,0,0,0,0,0,0,0,0,0.0027286,0,0,0,0,0,.,0,0,0,0,0,0,0,0,0,0,0
11,3/1/2017,60,230,0,0,0,0.0054762,0,0,0,0.00057963,0,0,0,0,0,0,0,0,0.0052775,0,0,0,0,0,.,0,0,0,0.0027955,0,0,0,0,0,0.0010159,0
12,3/1/2017,60,245,0,0,0,0.006016,9.23E-05,0,0,0.0014505,0,0,0,0,0,0,0,0,0.0069255,0,0,0,0,0,.,0,0.00061887,0,0.0031707,0,0,0,0,0,0.0013624,0
13,3/1/2017,60,300,0,0,0,0.0026163,0,0,0,0.0011603,0,0,0,0,0,0,0,0,0.0049151,0,0,0,0,0,.,0,0.00010385,0,0.0019879,0,0,0,0,0,0.0090721,0
