Date,DOY,Time,VPD,PAR,Probe_1,Probe_2,Probe_3,Probe_4,Probe_5,Probe_6,Probe_7,Probe_8,Probe_9,Probe_10,Probe_11,Probe_12,Probe_13,Probe_14,Probe_15,Probe_16,Probe_17,Probe_18,Probe_19,Probe_20,Probe_21,Probe_22,Probe_23,Probe_24,Probe_25,Probe_26,Probe_27,Probe_28,Probe_29,Probe_30,Probe_31,Probe_32
8/1/2017,213,0,0.023779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0
8/1/2017,213,15,0,0,0,0.00068913,0,0.00034955,0,0.00053681,0,0,0.0005159,0.00062036,0,0,0,0,0,0,0,0,2.31E-05,NaN,0,0,0.00016095,0.00019365,0,0.00017975,0,0,0,0,0,0.0016149
8/1/2017,213,30,0,0,0,0.0013783,0,0.00084151,0,0.00030651,0,0,0.00087828,0.00053027,0,0,0.001206,0,0,0,0,0,0,NaN,0,0,0,0.00038731,0,0,0,0,0,0,0,0
8/1/2017,213,45,-2.22E-16,0,0,0.00082027,0,0,0,0,0,0,0.0010871,0,0,0,0.0021481,0,0,0,0,0,0,NaN,0,0,0,0.00041048,0,0,0,0,0,0,0,0
8/1/2017,213,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11E-05,0,0,0,0,0,0,NaN,0,0,0,0.0006041,0,0,0,0,0,0,0,0.0012788
8/1/2017,213,115,-2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013382,0,0,0,0,0,0,NaN,0,0,0.0037286,0.00079772,0,0,0,0.0025427,0.002474,0,0.013751,0.0032718
8/1/2017,213,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00076471,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.007352,0.011839,0.00032038,0.019463,0.013566
8/1/2017,213,145,0,0,0,0,0,0,0,0,0,0,0,0.0027982,0,0,0.00035948,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.0052783,0.011066,0,0.022778,0.01181
8/1/2017,213,200,0,0,0.00069261,0.00031931,0,0,0,0,0,0,0,0.0041476,0,0.00050681,0.00029079,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0.010757,0.0084029,0.0075492,0.018754,0.015182
8/1/2017,213,215,2.22E-16,0,0.00196,0,0,0,0,0,0,0,0,0.0030512,0,0,0.0030943,0,0,0,0,0,0,NaN,0,5.18E-05,0,0,0,0,0,0.0080379,0.0055626,0.0033214,0.020351,0.012091
8/1/2017,213,230,0,0,0,0,0,0,0,0,0,0,0,0.0022427,0,0,0.00082784,0,0,0,0,0,0,NaN,0,0.00014796,0,0,0,0,0,0,0,0,0.01659,0.0056359
8/1/2017,213,245,2.22E-16,0,0,0,0,0,0,0,0,0,0,0.001578,0,0,0.001097,0,0,0,0,0,0,NaN,0.00090198,0,0,0,0,0,0,0,0,0,0.012858,0.0012975
8/1/2017,213,300,0,0,6.81E-05,0,0,0,0,0,0,0,0,0.0012003,0,0,0.0010285,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,0.0025096,0
