"Date","DOY","Interval","VPD","HCOS1","HCON1","HCON2","HCIS9","HCON3","HCOS4","HCON5","HCOS6","HCON6","HCOS7","HCON8","HCOS8","HCIN8","HCON9","HCOS2","HCON4","LOON10","LOOS10","LOIN10","LOIS10","LOON11","LOOS11","LOON17","LOOS17","LOON15","LOOS15","LOON14","LOOS14","LOON12","LOOS12","LOON16","LOON13"
2017-06-01,152,"Daytime",73.20876,1541.89411691574,2209.64063320682,1493.68997396795,953.479198723625,679.010203636626,1237.77854797268,1473.36270969012,2345.19473337025,922.137457785176,910.820478084476,1762.32247152494,1303.69245977797,654.210112484651,2804.32636996867,1977.47782195142,1373.33659994119,NA,2241.68736012974,2077.24183304299,850.727686483551,2465.53417892108,4727.75277502568,1992.86179157177,3894.01446492665,2902.92700121647,1487.51100042986,3298.18732070063,2408.7601103166,7064.29355232663,1070.67519455314,1812.25276847271,3237.44767170269
2017-06-02,153,"Daytime",89.0978157,1725.11823165113,2559.53512842641,1779.94319445168,1010.65343713178,792.072284479009,1372.73395205654,1723.18064574674,2695.34179315046,1005.85260885771,1105.42732979432,2167.28271209573,1507.6698284552,764.672488745175,3302.00310457709,2229.18553641507,1587.55646647491,NA,2594.81397915409,2424.92242711089,920.444616494654,2682.03008106916,5187.29016484676,2233.42906848749,4376.31059705597,4294.18602185549,1966.75118264137,3576.10119512072,2710.79268476705,7743.59309916904,1190.9206462331,1991.48030417212,3668.63441278107
2017-06-03,154,"Daytime",91.49276,1805.54794413123,2880.50494628869,1952.45253203461,1062.24970565296,830.568909694405,1414.24338259376,1895.96556684875,2950.40629326249,987.466202276259,1133.76205432446,2401.88666153668,1550.85455307896,790.651542758451,3628.89560014143,2518.83433500412,1630.03328731458,NA,2715.59661770363,NA,879.799954354126,2908.73467100288,5582.18044661963,2372.90991566156,4916.22014208999,4017.89704761929,2044.11053714582,3842.89084605115,2963.74951601163,7817.74767002522,1054.30861878801,2245.97483458793,3898.50453467267
2017-06-04,155,"Daytime",45.978394,1301.65462918822,1953.72324624118,1326.47449575396,886.967079049328,625.588938322862,1052.89686435694,1250.61478755503,2167.28646518782,744.451600781937,851.001273785222,1546.6524146727,1171.42017398518,497.119746108781,2678.78726430478,1776.21313535642,1209.97234240042,NA,1984.01918484109,NA,684.31152550264,2180.90076404759,4188.22423668866,1671.90652507634,NA,3345.79035106244,1689.48800099828,2786.22022820181,2189.96854484592,5928.92491640291,818.385459285142,1580.05189793149,2979.10193413738
2017-06-05,156,"Daytime",9.191109,284.249880988966,358.308900160741,295.957154074515,306.396881644721,131.557798249175,363.758460369099,252.350706828743,476.329235283629,209.397205871683,212.323938616722,314.651225339459,319.466747020377,148.485131223826,651.952004009311,328.027848351055,384.99758977331,NA,624.902148239615,NA,359.81977154567,638.835715119342,1181.00910045438,382.770081286857,NA,816.601565252871,559.435330909351,714.424182694293,544.740123749567,1037.70455917788,479.513402304671,480.5877198037,872.269425221347
2017-06-06,157,"Daytime",68.86256,1405.79793260319,1883.95548419,1365.33763383593,994.258238384708,649.704964950765,1191.26136444851,1273.07676213984,2035.43889293359,856.105083380297,883.436855372485,1616.95453148165,1248.90266546708,545.854470873004,2410.76690411658,1766.8957875529,1295.2531837889,NA,2271.72758342072,NA,948.755277218512,2200.14797495747,4133.85463803979,1795.59226345778,NA,3092.9565590135,1493.95736378486,2974.40839008089,2293.10167700757,5222.76298248211,1313.04333425103,1738.22773842465,3045.23082921252
2017-06-07,158,"Daytime",58.266809,1428.5996583086,1894.15483516687,1394.25314211151,1112.65067595953,712.984203843482,1288.68752319534,1321.93213537004,2079.50878099459,948.750137748507,965.940435761834,1559.05760065479,1343.40902842287,554.525284232745,2535.97302780642,1683.2665039594,1425.74028413989,NA,2303.17916744251,NA,1109.22423927182,2244.97600356961,4266.12753605146,1869.99449233144,NA,2992.20598984919,1793.32557994272,3032.98743014382,2280.83209651193,4707.28724291733,1325.55493221688,1788.32437083624,3191.49568451985
2017-06-08,159,"Daytime",37.127984,965.662399252097,1394.99549018889,1048.45116566636,784.02198362492,479.691923521784,1010.3008901397,952.802564297485,1492.56127451781,644.403114989614,665.637401125116,1110.9252480003,1007.81713821919,389.454405597855,1895.95810882125,1212.1367104924,1107.63283749302,NA,1756.21274725769,NA,956.671191857355,1727.31964474744,3315.28895301599,1402.06854759998,NA,3389.83851502088,1486.8932417231,2178.57226848987,1722.15575358574,3084.60830517579,1180.7566382253,1309.39971242811,2553.03231268147
2017-06-09,160,"Daytime",67.60347,1636.5079750606,2381.82344467303,1666.58277528893,1111.89945916068,828.468417836227,1372.95859716591,1603.12370009245,2467.82440422921,973.928948207405,1113.94473954406,1932.99151483518,1483.10793894785,609.530482013409,2887.00224526428,2138.67758021482,1526.82904325132,NA,2601.79222799616,NA,882.795607826768,2640.44652790192,5325.08604413174,2155.33686939391,NA,4019.77929583637,1976.26347497281,3406.19564619362,2792.9941347952,6412.70493871488,1296.829845969,1929.02536894543,3588.84481625893
2017-06-10,161,"Daytime",80.16586,1837.36030380142,2691.92231448188,1855.46155768095,1081.79037785567,887.573117144998,1368.80831065745,1772.7439783334,2856.9260538543,960.452779729881,1118.77532894461,2256.7642467889,1523.89355674744,360.217557189693,3165.30895250546,2524.77765184526,1562.7012752389,1878.2083671345,2829.7341147045,2604.01329598344,722.840281020117,3194.43260608397,6244.15728592124,2430.84963888943,5144.08130337567,6027.82133345442,2057.9553219039,4075.39281537495,3302.22090014918,10072.2464308834,1082.24405497788,2129.19106597719,3952.42541302871
