Index,Date,DOY,Time,VPD,PAR,LCON1,LCOS1,LCIN1,LCIS1,LCOS2,LCON2,LCON3,LCON4,LCOS4,LCON5,LCON6,LCOS6,LCON7,LCON8,LCOS8,LCON9,HOON10,HOOS10,HOIN10,HOIS10,HOON11,HOOS11,HOON12,HOOS12,HOON13,HOON14,HOOS14,HOON15,HOOS16,HOON16,HOOS17,HOON17
1,6/1/2017,152,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6/1/2017,152,15,0,0,NA,0.116808415,0.002793147,0.008509713,NA,0.249987798,0,0,0.003364584,0,0,0,0.397665508,0.000118306,0.000683662,0.161417562,0,0.232828219,0,0.005851089,0.025436939,0.00243578,0,0.001774449,0.178225703,0,0,0.010137113,0,0,0.088526718,0
3,6/1/2017,152,30,0,0,NA,0.344517646,0.002792553,0.015752468,NA,0.413048033,0,0,0.002658799,0.032412167,0.046527059,0.005100813,0.209076087,0,0.224592888,0.227390631,0.001606723,0.471067535,0.065343707,0.163120766,0.033783184,0.119830628,0,0,0.190178081,0,0.01698607,0.330619319,0.041602256,0.282361517,0.354273334,0
4,6/1/2017,152,45,0,0,NA,0.34646077,0.006554948,0,NA,0.618753703,0,0,0.001986771,0.026799598,0.063586379,0.014991813,0.702540372,0,0.333996266,0.247213167,0,0.902688171,0.197339932,0.125347143,0.018649915,0.133013774,0,0.033954119,0.40365417,0,0.069330065,0.281810237,0.308035542,0.316911661,0.618808304,0
5,6/1/2017,152,100,0,0,NA,0.339583462,0.010797858,0,NA,0.674298223,0,0,0.012084421,0.047210037,0.088329634,0.0007035,0.757848132,0,0.336712189,0.259037022,0,0.672079346,0.198667049,0.155586237,0.026575598,0.139450308,0,0.057186727,0.575151051,0,0.039924222,0.214787592,0.274624587,0.332037338,0.462470736,0
6,6/1/2017,152,115,2.22E-16,0,NA,0.167792903,0.015386406,0,NA,0.418368838,0,0,0.0175462,0.035851359,0.100288989,0.001650425,0.279212057,0,0.302784299,0.246142606,0.002160681,0.502226759,0.188582177,0.140433494,0.030117217,0.138934448,0,0.068238168,0.522622515,0,0.162160443,0.133459927,0.25919469,0.31719582,0.383202174,0
7,6/1/2017,152,130,0,0,NA,0.146792954,0.020250392,0,NA,0.349445507,0.007886598,0.005658158,0.016564908,0.000669991,0.141774026,0.002718619,0.350196121,0,0.323696272,0.282993146,0,0.474805473,0.178593213,0.11458813,0.03869377,0.131485073,0,0.006277192,0.438498389,0,0.163303603,0.118607991,0.323208002,0.35250873,0.383202174,0
8,6/1/2017,152,145,0,0,NA,0.301829618,0.025346972,0,NA,0.623671461,0.019274774,0.078972494,0.022313515,0.029554648,0.14720989,0.131926175,0.586373804,0,0.344884578,0.295119997,0,0.805539874,0.174282907,0.116477058,0.04764839,0.137907928,0,0,0.683187414,0,0.300904117,0.121385348,0.316242389,0.367948885,0.462470736,0
9,6/1/2017,152,200,2.22E-16,0,NA,0.356226643,0.030641374,0,NA,0.766535411,0.026575598,0.14472824,0.051520983,0.067491635,0.191421566,0.336186204,0.602088327,0,0.366330019,0.307336314,0.178502404,1.047578023,0.269308572,0.224046756,0.079265725,0.233028221,0,0,0.780541956,0,0.34522222,0.278600825,0.30930545,0.373220662,0.739118068,0
10,6/1/2017,152,215,0,0,NA,0.349308172,0.030635161,0,NA,0.824744718,0.04012673,0.217086522,0.093468819,0.066825751,0.229455795,0.364405959,0.552775426,0,0.587184707,0.31964928,0,1.082644179,0.444597258,0.329925294,0.219394524,0.279616549,0,0,0.73342044,0,0.372947554,0.445829193,0.302397585,0.36823121,0.875278577,0
11,6/1/2017,152,230,0,0,NA,0.360144222,0.041750356,0.007267375,NA,0.843628735,0.054606469,0.16764332,0.169602696,0.072084842,0.227146305,0.235931861,0.504380311,0,0.50842945,0.332047055,0,0.944480397,0.439471097,0.332372584,0.210596029,0.247410834,0,0,0.704721808,0,0.330561069,0.40465223,0.295519207,0.383801134,0.716882623,0
12,6/1/2017,152,245,0,0,NA,0.275271695,0.047533671,0.018458781,NA,0.685635763,0.069855472,0.175786462,0.178312163,0.083519617,0.044189788,0.106777071,0.370332584,0,0.374636461,0.31848718,0.041700978,0.810476707,0.427672605,0.288325329,0.086435043,0.208439307,0,0,0.614661164,0,0.323275674,0.342420208,0.288670744,0.358305162,0.442391642,0
13,6/1/2017,152,300,0,0,NA,0.098804766,0.053452369,0.031182802,NA,0.376545651,0.08576001,0.142047391,0.136512679,0.089000816,0,0.010511981,0.170125345,0,0.26753003,0.20629565,0,0.526274881,0.324905455,0.271159475,0.096750061,0.128437681,0,0,0.444289374,0,0.265488145,0.261543284,0.281852636,0.236068562,0.373508708,0
14,6/1/2017,152,315,0,0,NA,0.010598968,0.059493337,0.044989732,NA,0.292779055,0.109370547,0.060582391,0.070385253,0.070062215,0,0.011967911,0.105298678,0.03168223,0.184740599,0.186251912,0,0.544714366,0.138052132,0.210292767,0.107272036,0.127933798,0,0,0.378436744,0,0.250301056,0.214469779,0.27506534,0.150817223,0.373508708,0
