Date,DOY,Time,VPD,PAR,Probe_1,Probe_2,Probe_3,Probe_4,Probe_5,Probe_6,Probe_7,Probe_8,Probe_9,Probe_10,Probe_11,Probe_12,Probe_13,Probe_14,Probe_15,Probe_16,Probe_17,Probe_18,Probe_19,Probe_20,Probe_21,Probe_22,Probe_23,Probe_24,Probe_25,Probe_26,Probe_27,Probe_28,Probe_29,Probe_30,Probe_31,Probe_32
12/1/2017,335,0,0.30002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0
12/1/2017,335,15,0.27852,0,0,0.0012608,0,0,0.00049366,0.00072394,0.0009016,0.00018159,0.0021338,0.003433,0.00057182,9.87E-05,0,0.0013272,0,0.00062914,0.00045215,0.0018091,0.005536,0,0.0030099,0.00081479,0.00029329,0,NaN,0.00068481,0,0.00068765,0,0.00066734,0,0
12/1/2017,335,30,0.275,0,0.00031129,0.0025217,0,0.0020862,0.000418,0.0042466,0.0019433,0.0024366,0.00303,0.0045806,0.0024722,0.00073872,0,0.0026543,0,0.0052221,0.0044433,0.0019366,0.0093937,0,0.0032464,0.0016303,0.00058657,0,NaN,0.0012213,0.00010999,0.0043377,0,0.0049818,0,0.0027961
12/1/2017,335,45,0.26373,0,0.00039205,0.0086382,0,0.0032072,0.00034234,0.005134,0.0029853,0.0049761,0.0089209,0.0057282,0.0041088,0.0011987,0,0.0039815,0.0047024,0.0073554,0.0060329,0.00257,0.013097,0,0.003483,0.0050566,0.00087986,0.00055319,NaN,0.005667,0.0014764,0.0048535,0.0052324,0.0058493,0,0.0037866
12/1/2017,335,100,0.24883,0,0,0.0096338,0,0.0031452,0.00026668,0,0.0038871,0.0078035,0.011079,0.0065883,0.0058808,0,0,0.0053086,0.0062771,0.001205,0.0073032,0.0021918,0.014038,0,0.0037196,0.0063137,0.0014886,0.0010766,NaN,0.0033473,0.0026925,0.0053693,0.0066238,0.0053672,0,0.0041173
12/1/2017,335,115,0.24849,0,0.00025368,0.019391,0,0.002787,0.00019102,0.0013024,0.0071837,0.01233,0.014508,0.0080235,0.010747,0,0.0024424,0.0066358,0.010154,0.0028258,0.011353,0.0024879,0.013594,0,0.0039561,0.0081573,0.0027299,0.00073003,NaN,0.005696,0.0057798,0.0060601,0.0073891,0.009141,0.006322,0.005442
12/1/2017,335,130,0.2546,0,0,0.020945,0,0.0039105,0.00040013,0,0.0087948,0.01166,0.014146,0.0091711,0.012532,0.0040319,0.0026208,0.0081498,0.011742,0.0041213,0.0085504,0.0026155,0.015225,0,0.0041927,0.0079573,0.0023912,0,NaN,0.0039768,0.0056035,0.006576,0.0057929,0.0090443,0,0.0071027
12/1/2017,335,145,0.26361,0,0,0.021668,0,0.0037,0,0,0.006452,0.011273,0.015049,0.0081587,0.009329,0,0,0.0094772,0.0075758,0,0.0075473,0.003587,0.015644,0,0.0045759,0.0081955,0.002053,0,NaN,0.0052721,0.0027838,0.0069167,0.0065571,0.0079774,0,0.0062717
12/1/2017,335,200,0.22487,0,0,0.017434,0,0.0015653,0,0,0.0072128,0.011027,0.015952,0.0038667,0.0062866,0,0,0.0061414,0.0057229,0,0.0073578,0.0045601,0.016927,0,0.0059874,0.0084336,0.0025042,0.0018696,NaN,0.0040051,0.0019875,0.0074324,0.0073231,0.0028665,0.0074388,0.005442
12/1/2017,335,215,0.20042,0,0,0.011348,0,0,0,0,0.0058642,0.0072936,0.011808,0.00074963,0.004196,0,0,0.0039426,0.0027441,0,0.0063565,0.0028296,0.015444,0,0.0049024,0.0069216,0.0026396,0.0012308,NaN,0.00064197,0.0025861,0.0079482,0.0047824,0,0.0068022,0.0061056
12/1/2017,335,230,0.18591,0,0,0.012608,0,0,0,0,0.0052212,0.0063596,0.008951,0,0,0,0,0.0021265,0,0,0,0.0029572,0.013798,0,0.0038202,0.0051251,0.0023014,0.00030112,NaN,0,0,0.0044442,0.0038181,0,0.0061656,0.0026311
12/1/2017,335,245,0.14965,0,0,0.011435,0,0,0,0,0.0017935,0.0062593,0.0061152,0,0,0,0,0,0.0036051,0,0,0.0024105,0.010967,0,0.0023032,0.0037698,0.00070428,9.87E-05,NaN,0,0.0020781,0.0018326,0.0037951,0,0.0055291,0
12/1/2017,335,300,0.12562,0,0.00096976,0.0038539,0,0,0,0,0.00060613,0.00092879,0.0020707,0,0,0,0,0,0,0,0,0,0.0079914,0,0.0015189,0.0018431,0,0,NaN,0,0.00019866,0.00061598,0.0025186,0,0.0086846,0
